"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
1.604407504E1	-8.398786187E-3	5.922827125E-2	-5.826005340E-2	8.350306309E-2
1.604607237E1	-1.206397824E-2	6.594779342E-2	-6.070350856E-2	9.044095853E-2
1.604807377E1	-1.817263104E-2	6.411519647E-2	-6.131437793E-2	9.055636851E-2
1.605007514E1	-1.878349483E-2	6.778039038E-2	-6.131437793E-2	9.330838087E-2
1.605207637E1	-2.244868688E-2	6.961298734E-2	-6.070350856E-2	9.505170961E-2
1.605407937E1	-2.183782123E-2	7.388903946E-2	-6.070350856E-2	9.808871769E-2
1.605608074E1	-2.672474273E-2	7.266730815E-2	-6.192524359E-2	9.914376098E-2
1.605808620E1	-2.977906913E-2	7.877596468E-2	-5.948178098E-2	1.031044511E-1
1.606008754E1	-3.222253174E-2	7.755423337E-2	-6.009264663E-2	1.032670172E-1
1.606208890E1	-3.161166608E-2	7.999768853E-2	-6.009264663E-2	1.049288034E-1
1.606409024E1	-3.161166608E-2	8.244115114E-2	-6.009264663E-2	1.068034036E-1
1.606609814E1	-3.405512497E-2	8.060856164E-2	-5.826005340E-2	1.051271876E-1
1.606809950E1	-3.527685627E-2	7.938682288E-2	-5.703831837E-2	1.039235007E-1
1.607010083E1	-3.527685627E-2	7.816509157E-2	-5.826005340E-2	1.036748376E-1
1.607210217E1	-3.588772193E-2	7.266730815E-2	-5.764918402E-2	9.945800459E-2
1.607410377E1	-3.894204646E-2	7.205644250E-2	-5.764918402E-2	1.001600834E-1
1.607610510E1	-3.772031888E-2	6.961298734E-2	-5.764918402E-2	9.793987381E-2
1.607810670E1	-3.833118454E-2	6.167173386E-2	-5.642745644E-2	9.196053667E-2
1.608010803E1	-4.016378149E-2	5.617394671E-2	-5.520572513E-2	8.840991868E-2
1.608210683E1	-3.955291212E-2	5.434134975E-2	-5.826005340E-2	8.894745062E-2
1.608410817E1	-4.016378149E-2	5.006529391E-2	-5.642745644E-2	8.546180924E-2
1.608610407E1	-3.833118454E-2	4.090231284E-2	-5.581659079E-2	7.910607253E-2
1.608810540E1	-3.710944951E-2	3.540452942E-2	-5.703831837E-2	7.670698605E-2
1.609010676E1	-3.772031888E-2	3.418279812E-2	-5.520572513E-2	7.509299722E-2
1.609210810E1	-3.649858758E-2	3.357193246E-2	-5.459485948E-2	7.375513695E-2
1.609410943E1	-3.344425932E-2	2.746327966E-2	-5.764918402E-2	7.208452420E-2
1.609611080E1	-3.344425932E-2	2.685241587E-2	-5.581659079E-2	7.039220501E-2
1.609810546E1	-3.222253174E-2	2.563068457E-2	-5.459485948E-2	6.837998409E-2
1.610010680E1	-3.038993478E-2	2.685241587E-2	-5.520572513E-2	6.850016395E-2
1.610210816E1	-2.916820534E-2	2.379808761E-2	-5.581659079E-2	6.732477244E-2
1.610411603E1	-2.855733782E-2	2.501981892E-2	-5.642745644E-2	6.801154845E-2
1.610611736E1	-2.672474273E-2	2.868501097E-2	-5.398399383E-2	6.671816333E-2
1.610811873E1	-2.367041819E-2	2.807414345E-2	-5.215139687E-2	6.378255579E-2
1.611012006E1	-2.244868688E-2	2.807414345E-2	-5.276226252E-2	6.384322533E-2
1.611212139E1	-1.939436235E-2	3.112847172E-2	-5.398399383E-2	6.526403781E-2
1.611411743E1	-2.000522614E-2	3.173933551E-2	-5.398399383E-2	6.574090113E-2
1.611612306E1	-1.572916843E-2	3.784798831E-2	-5.337313190E-2	6.729463699E-2
1.611812026E1	-1.328570861E-2	3.845885396E-2	-5.215139687E-2	6.614651689E-2
1.612012162E1	-1.206397824E-2	3.968058527E-2	-5.337313190E-2	6.759274833E-2
1.612212296E1	-1.023138221E-2	4.212404788E-2	-5.092966929E-2	6.688010022E-2
1.612412429E1	-9.009650908E-3	4.701096565E-2	-5.154053494E-2	7.033940178E-2
1.612611909E1	-5.344459787E-3	4.517837241E-2	-5.276226252E-2	6.966710078E-2
1.612812042E1	-3.511864226E-3	4.517837241E-2	-5.337313190E-2	7.001506790E-2
1.613012176E1	-3.511864226E-3	4.640009999E-2	-4.970793799E-2	6.808951144E-2
1.613212312E1	-1.679268549E-3	4.517837241E-2	-5.459485948E-2	7.088373550E-2
1.613412422E1	-4.575380590E-4	4.334577546E-2	-5.337313190E-2	6.875868527E-2
1.613612526E1	2.596788108E-3	4.090231284E-2	-5.337313190E-2	6.729363799E-2
1.613812636E1	3.818518715E-3	4.212404788E-2	-5.459485948E-2	6.906240060E-2
1.614012769E1	5.040249322E-3	3.845885396E-2	-5.520572513E-2	6.746969430E-2
1.614212902E1	9.927170351E-3	3.662625700E-2	-5.459485948E-2	6.648781915E-2
1.614413039E1	1.175976638E-2	3.235020116E-2	-5.337313190E-2	6.350999000E-2
1.614613172E1	1.359236240E-2	2.746327966E-2	-5.337313190E-2	6.154409196E-2
1.614813305E1	2.214447595E-2	2.440895326E-2	-5.092966929E-2	6.066305324E-2
1.615013439E1	2.092274465E-2	2.379808761E-2	-5.215139687E-2	6.102358899E-2
1.615213542E1	2.580966800E-2	2.624154836E-2	-5.031880364E-2	6.234372320E-2
1.615413675E1	2.825312875E-2	2.624154836E-2	-5.154053494E-2	6.436835315E-2
1.615613809E1	3.314004838E-2	2.685241587E-2	-5.154053494E-2	6.690098495E-2
1.615814355E1	3.741610795E-2	2.257635631E-2	-4.970793799E-2	6.618561851E-2
1.616014492E1	3.863783553E-2	2.624154836E-2	-4.604274780E-2	6.558533235E-2
1.616214625E1	4.718995467E-2	1.830030046E-2	-4.787534475E-2	6.966951596E-2
1.616414105E1	5.329860374E-2	1.463511027E-2	-4.359928519E-2	7.039762270E-2
1.616614242E1	5.513120070E-2	1.280251425E-2	-4.359928519E-2	7.144404335E-2
1.616814378E1	6.368330866E-2	9.748187847E-3	-4.237755761E-2	7.711321778E-2
1.617014512E1	6.612677127E-2	9.748187847E-3	-4.237755761E-2	7.914312626E-2
1.617214648E1	7.162455469E-2	6.082995795E-3	-4.115582258E-2	8.283043767E-2
1.617415332E1	7.528974861E-2	1.096991822E-2	-3.565803543E-2	8.402607239E-2
1.617615035E1	8.078753948E-2	1.096991822E-2	-3.626890108E-2	8.923227458E-2
1.617815171E1	8.567446470E-2	1.219164860E-2	-3.504717350E-2	9.336516785E-2
1.618015305E1	8.811791986E-2	1.585683972E-2	-3.504717350E-2	9.614838291E-2
1.618215438E1	9.300484508E-2	1.707857102E-2	-3.016025014E-2	9.925330970E-2
1.618416205E1	9.911349416E-2	1.891116798E-2	-3.016025014E-2	1.053126663E-1
1.618616338E1	9.911349416E-2	2.013289556E-2	-2.771678939E-2	1.048667661E-1
1.618816471E1	1.052221507E-1	2.257635631E-2	-2.405159734E-2	1.102718105E-1
1.619016608E1	1.076656133E-1	1.830030046E-2	-2.405159734E-2	1.118269405E-1
1.619216741E1	1.088873446E-1	1.768943667E-2	-2.344073355E-2	1.127778257E-1
1.619416874E1	1.143851206E-1	1.341337897E-2	-2.099727094E-2	1.170673308E-1
1.619617041E1	1.174394563E-1	3.639535280E-3	-2.038640529E-2	1.192513213E-1
1.619817174E1	1.223263815E-1	5.852088798E-4	-1.611034945E-2	1.233840729E-1
1.620017308E1	1.229372397E-1	-7.356039248E-3	-1.855381019E-2	1.245468590E-1
1.620217444E1	1.259915680E-1	-1.590815187E-2	-1.488861814E-2	1.278617044E-1
1.620417751E1	1.290459037E-1	-2.201680653E-2	-1.488861814E-2	1.317545292E-1
1.620617884E1	1.308784932E-1	-2.934718877E-2	-1.488861814E-2	1.349522450E-1
1.620818021E1	1.327110827E-1	-3.912103176E-2	-1.000169665E-2	1.387181334E-1
1.621018154E1	1.357654184E-1	-4.217535630E-2	-1.000169665E-2	1.425168181E-1
1.621218317E1	1.382088810E-1	-4.522968456E-2	-9.390830994E-3	1.457244210E-1
1.621418454E1	1.430957913E-1	-5.133833736E-2	-1.122342702E-2	1.524401381E-1
1.621618587E1	1.467609853E-1	-5.561439693E-2	-7.558235433E-3	1.571269387E-1
1.621818577E1	1.492044479E-1	-6.050131470E-2	-5.725639872E-3	1.611060498E-1
1.622018781E1	1.504261792E-1	-5.805785209E-2	-5.725639872E-3	1.613429035E-1
1.622218914E1	1.540913731E-1	-6.111218408E-2	-6.336505525E-3	1.658885216E-1
1.622419444E1	1.571456939E-1	-6.844256818E-2	-7.558235433E-3	1.715700474E-1
1.622619577E1	1.632543504E-1	-6.599909812E-2	-3.893044312E-3	1.761335280E-1
1.622819707E1	1.656978130E-1	-6.477737427E-2	-4.503909498E-3	1.779667347E-1
1.623019844E1	1.675304174E-1	-6.294477731E-2	-2.671313705E-3	1.789849761E-1
1.623219957E1	1.711955965E-1	-6.294477731E-2	-3.893044312E-3	1.824421361E-1
1.623420124E1	1.773042381E-1	-6.233391166E-2	-3.282178892E-3	1.879709607E-1
1.623620260E1	1.760825217E-1	-6.050131470E-2	-2.060448518E-3	1.861980370E-1
1.623821060E1	1.834129095E-1	-6.355564296E-2	-2.671313705E-3	1.941307576E-1
1.624021194E1	1.846346259E-1	-6.294477731E-2	-8.387179696E-4	1.950709961E-1
1.624221330E1	1.889106929E-1	-6.477737427E-2	-4.503909498E-3	1.997589631E-1
1.624420833E1	1.895215660E-1	-6.233391166E-2	-8.387179696E-4	1.995110122E-1
1.624620967E1	1.913541555E-1	-5.683612451E-2	-8.387179696E-4	1.996182891E-1
1.624821103E1	1.925758868E-1	-4.767314345E-2	3.830124915E-4	1.983893835E-1
1.625021237E1	1.950193346E-1	-4.461881891E-2	-2.671313705E-3	2.000762749E-1
1.625221370E1	1.962410808E-1	-4.339708760E-2	9.938777657E-4	2.009847178E-1
1.625421520E1	1.974627972E-1	-3.484497592E-2	-2.060448518E-3	2.005242481E-1
1.625621653E1	2.011279911E-1	-2.995805442E-2	-2.060448518E-3	2.033573192E-1
1.625821787E1	2.035714537E-1	-2.140593901E-2	-2.278527390E-4	2.046939249E-1
1.626021923E1	2.041823119E-1	-2.201680653E-2	3.830124915E-4	2.053662654E-1
1.626222056E1	2.041823119E-1	-1.774074882E-2	-2.060448518E-3	2.049619382E-1
1.626422016E1	2.035714537E-1	-1.468642242E-2	-1.449583215E-3	2.041056811E-1
1.626622153E1	2.066257745E-1	-1.774074882E-2	-2.671313705E-3	2.074031841E-1
1.626822286E1	2.054040581E-1	-1.407555677E-2	-8.387179696E-4	2.058874737E-1
1.627022420E1	2.060149014E-1	-1.468642242E-2	-1.449583215E-3	2.065428089E-1
1.627222553E1	2.060149014E-1	-1.774074882E-2	-2.278527390E-4	2.067774787E-1
1.627422686E1	2.060149014E-1	-2.018420957E-2	-8.387179696E-4	2.070030081E-1
1.627622820E1	2.054040581E-1	-2.079507522E-2	-2.060448518E-3	2.064643012E-1
1.627822686E1	2.041823119E-1	-2.446026541E-2	-2.278527390E-4	2.056423424E-1
1.628022749E1	2.035714537E-1	-2.629286237E-2	-2.278527390E-4	2.052625228E-1
1.628222883E1	2.060149014E-1	-3.056891821E-2	9.938777657E-4	2.082728647E-1
1.628422593E1	2.029605806E-1	-3.179064766E-2	-2.278527390E-4	2.054353778E-1
1.628622766E1	2.029605806E-1	-3.362324461E-2	9.938777657E-4	2.057292095E-1
1.628822899E1	2.011279911E-1	-3.851016611E-2	-2.671313705E-3	2.047990176E-1
1.629023033E1	1.999062598E-1	-3.484497592E-2	3.830124915E-4	2.029207524E-1
1.629223186E1	1.950193346E-1	-3.973189369E-2	3.830124915E-4	1.990259052E-1
1.629422736E1	1.950193346E-1	-3.728843853E-2	9.938777657E-4	1.985546683E-1
1.629622869E1	1.950193346E-1	-4.095362872E-2	-2.278527390E-4	1.992731604E-1
1.629822336E1	1.901324093E-1	-4.522968456E-2	-8.387179696E-4	1.954399163E-1
1.630022469E1	1.901324093E-1	-4.522968456E-2	-8.387179696E-4	1.954399163E-1
1.630223139E1	1.852454990E-1	-4.400795326E-2	9.938777657E-4	1.904037359E-1
1.630423272E1	1.834129095E-1	-4.034276307E-2	-2.278527390E-4	1.877974596E-1
1.630623929E1	1.809694320E-1	-4.461881891E-2	-8.387179696E-4	1.863906590E-1
1.630824062E1	1.773042381E-1	-4.217535630E-2	-8.387179696E-4	1.822532770E-1
1.631024196E1	1.766933948E-1	-3.851016611E-2	1.604742953E-3	1.808484555E-1
1.631224326E1	1.705847383E-1	-3.851016611E-2	-8.387179696E-4	1.748796422E-1
1.631424446E1	1.681412607E-1	-3.851016611E-2	1.604742953E-3	1.725024396E-1
1.631624579E1	1.656978130E-1	-3.789930418E-2	9.938777657E-4	1.699797350E-1
1.631824716E1	1.608108878E-1	-4.034276307E-2	9.938777657E-4	1.657970686E-1
1.632024849E1	1.583674252E-1	-3.973189369E-2	3.830124915E-4	1.632758753E-1
1.632224982E1	1.553130895E-1	-4.156449065E-2	3.830124915E-4	1.607790700E-1
1.632425119E1	1.479827166E-1	-4.461881891E-2	-8.387179696E-4	1.545652835E-1
1.632625252E1	1.479827166E-1	-4.400795326E-2	-2.278527390E-4	1.543879408E-1
1.632825385E1	1.388197392E-1	-4.828401282E-2	9.938777657E-4	1.469804534E-1
1.633025522E1	1.369871348E-1	-4.706227779E-2	-1.449583215E-3	1.448531477E-1
1.633225658E1	1.357654184E-1	-4.889487475E-2	-8.387179696E-4	1.443040577E-1
1.633425999E1	1.296567470E-1	-5.256006494E-2	2.215608256E-3	1.399226264E-1
1.633626135E1	1.229372397E-1	-5.378179997E-2	-2.060448518E-3	1.342024305E-1
1.633826268E1	1.198829114E-1	-5.561439693E-2	-1.449583215E-3	1.321626834E-1
1.634026402E1	1.156068593E-1	-5.500352755E-2	-3.282178892E-3	1.280668055E-1
1.634226538E1	1.113307998E-1	-5.011660606E-2	-8.387179696E-4	1.220939172E-1
1.634426702E1	1.064438745E-1	-5.439266190E-2	-2.060448518E-3	1.195537768E-1
1.634626795E1	1.009460911E-1	-5.439266190E-2	-3.893044312E-3	1.147337386E-1
1.634826932E1	9.422657639E-2	-5.011660606E-2	-4.503909498E-3	1.068204433E-1
1.635027065E1	9.178311378E-2	-4.584055021E-2	-5.725639872E-3	1.027534864E-1
1.635227198E1	8.995051682E-2	-4.889487475E-2	-5.114774685E-3	1.025083664E-1
1.635427335E1	8.262012899E-2	-4.767314345E-2	-6.947370712E-3	9.564036951E-2
1.635627938E1	7.773321867E-2	-4.767314345E-2	-8.169100620E-3	9.155280496E-2
1.635828071E1	7.345715165E-2	-4.400795326E-2	-1.000169665E-2	8.621303274E-2
1.636028208E1	6.734850258E-2	-4.278622568E-2	-1.183429267E-2	8.066307947E-2
1.636227804E1	6.307245046E-2	-3.973189369E-2	-1.366688870E-2	7.578615460E-2
1.636428178E1	5.757465959E-2	-3.973189369E-2	-1.488861814E-2	7.152017724E-2
1.636627791E1	5.207687244E-2	-3.851016611E-2	-1.549948379E-2	6.659780428E-2
1.636827924E1	4.596821964E-2	-3.667756915E-2	-1.672121510E-2	6.113853392E-2
1.637028058E1	4.169216380E-2	-3.301237896E-2	-1.794294640E-2	5.612488764E-2
1.637228198E1	3.741610795E-2	-3.362324461E-2	-1.916467398E-2	5.383096174E-2
1.637428331E1	3.314004838E-2	-3.484497592E-2	-2.282986604E-2	5.323192592E-2
1.637628468E1	2.519880235E-2	-3.117978387E-2	-2.344073355E-2	4.643949344E-2
1.637828601E1	1.786842011E-2	-2.507113107E-2	-2.282986604E-2	3.832812066E-2
1.638028734E1	1.786842011E-2	-2.384940162E-2	-2.344073355E-2	3.791493617E-2
1.638228871E1	1.175976638E-2	-2.323853411E-2	-2.588419430E-2	3.671938299E-2
1.638429004E1	9.927170351E-3	-2.201680653E-2	-2.649505809E-2	3.585075430E-2
1.638629114E1	3.818518715E-3	-1.529728808E-2	-2.588419430E-2	3.030807850E-2
1.638829254E1	-3.511864226E-3	-1.529728808E-2	-2.832765318E-2	3.238512232E-2
1.639029387E1	-4.733595066E-3	-1.346469205E-2	-2.893851884E-2	3.226674335E-2
1.639229521E1	-8.398786187E-3	-1.407555677E-2	-2.771678939E-2	3.220064164E-2
1.639429451E1	-1.267484296E-2	-1.163209602E-2	-3.016025014E-2	3.472172217E-2
1.639629584E1	-1.511830464E-2	-1.102123037E-2	-2.954938449E-2	3.497423020E-2
1.639830344E1	-2.428128198E-2	-1.224296074E-2	-3.138197958E-2	4.152468404E-2
1.640030481E1	-2.489214763E-2	-8.577770554E-3	-3.016025014E-2	4.003545741E-2
1.640230614E1	-2.916820534E-2	-1.224296074E-2	-3.138197958E-2	4.455898263E-2
1.640430770E1	-3.405512497E-2	-1.163209602E-2	-3.077111393E-2	4.734890334E-2
1.640630907E1	-3.588772193E-2	-1.041036472E-2	-2.893851884E-2	4.726248143E-2
1.640831040E1	-4.321810603E-2	-1.285382640E-2	-3.260371089E-2	5.564195814E-2
1.641031174E1	-4.199637473E-2	-1.346469205E-2	-3.016025014E-2	5.342877606E-2
1.641231340E1	-4.627243057E-2	-1.468642242E-2	-3.138197958E-2	5.780707117E-2
1.641431474E1	-5.177021772E-2	-1.590815187E-2	-3.138197958E-2	6.259435582E-2
1.641631137E1	-5.238108337E-2	-2.018420957E-2	-3.077111393E-2	6.401594851E-2
1.641831274E1	-6.093319878E-2	-2.201680653E-2	-3.199284524E-2	7.225743304E-2
1.642031464E1	-6.032232940E-2	-2.262767032E-2	-3.199284524E-2	7.193286478E-2
1.642231597E1	-6.276579201E-2	-2.262767032E-2	-3.199284524E-2	7.399390689E-2
1.642431463E1	-6.643098593E-2	-2.629286237E-2	-2.954938449E-2	7.731465984E-2
1.642631597E1	-7.192876935E-2	-2.690372616E-2	-3.138197958E-2	8.296015299E-2
1.642831730E1	-7.315050811E-2	-2.690372616E-2	-2.954938449E-2	8.335450462E-2
1.643031867E1	-7.620482892E-2	-2.690372616E-2	-3.260371089E-2	8.714349313E-2
1.643232000E1	-7.925915718E-2	-2.873632312E-2	-3.138197958E-2	8.995898458E-2
1.643432100E1	-7.925915718E-2	-2.812545747E-2	-3.138197958E-2	8.976571727E-2
1.643632276E1	-8.475694060E-2	-2.629286237E-2	-3.199284524E-2	9.433236846E-2
1.643832410E1	-8.658953756E-2	-2.751459368E-2	-3.199284524E-2	9.632415599E-2
1.644032543E1	-8.842213452E-2	-2.812545747E-2	-3.016025014E-2	9.756616175E-2
1.644232676E1	-8.964386582E-2	-2.751459368E-2	-2.954938449E-2	9.831704668E-2
1.644433330E1	-9.025473148E-2	-2.568199672E-2	-2.954938449E-2	9.838011808E-2
1.644633490E1	-9.330905229E-2	-2.446026541E-2	-3.077111393E-2	1.012509026E-1
1.644833620E1	-9.391992539E-2	-2.629286237E-2	-2.832765318E-2	1.015614244E-1
1.645033823E1	-9.636338055E-2	-2.446026541E-2	-2.771678939E-2	1.032105911E-1
1.645234243E1	-9.819597751E-2	-2.201680653E-2	-2.954938449E-2	1.048825815E-1
1.645434376E1	-9.758511186E-2	-2.262767032E-2	-2.710592188E-2	1.037766666E-1
1.645635153E1	-9.941770881E-2	-1.835161448E-2	-2.527332678E-2	1.042084624E-1
1.645834663E1	-1.000285745E-1	-1.896247827E-2	-2.527332678E-2	1.049001065E-1
1.646034796E1	-1.000285745E-1	-1.896247827E-2	-2.527332678E-2	1.049001065E-1
1.646234930E1	-1.036937609E-1	-1.896247827E-2	-2.405159734E-2	1.081223889E-1
1.646435043E1	-1.006394327E-1	-2.323853411E-2	-2.466246299E-2	1.061911576E-1
1.646635176E1	-1.030829027E-1	-2.446026541E-2	-2.588419430E-2	1.090613632E-1
1.646835309E1	-1.049154997E-1	-2.629286237E-2	-2.466246299E-2	1.109360796E-1
1.647035446E1	-1.036937609E-1	-2.873632312E-2	-2.588419430E-2	1.106714229E-1
1.647235549E1	-1.030829027E-1	-3.117978387E-2	-2.221900225E-2	1.099633931E-1
1.647435683E1	-1.055263579E-1	-2.812545747E-2	-2.466246299E-2	1.119602190E-1
1.647635819E1	-1.073589548E-1	-3.179064766E-2	-2.588419430E-2	1.149198937E-1
1.647835953E1	-1.055263579E-1	-3.362324461E-2	-2.405159734E-2	1.133349643E-1
1.648036029E1	-1.036937609E-1	-3.423411027E-2	-2.649505809E-2	1.123670702E-1
1.648236166E1	-1.055263579E-1	-3.240151703E-2	-2.466246299E-2	1.131101569E-1
1.648436329E1	-1.079698205E-1	-3.484497592E-2	-2.771678939E-2	1.167898750E-1
1.648636492E1	-1.055263579E-1	-3.301237896E-2	-2.527332678E-2	1.134212080E-1
1.648836629E1	-1.073589548E-1	-2.446026541E-2	-2.710592188E-2	1.133974461E-1
1.649036762E1	-1.061372235E-1	-2.507113107E-2	-2.954938449E-2	1.129904330E-1
1.649236896E1	-1.079698205E-1	-2.507113107E-2	-2.710592188E-2	1.141086095E-1
1.649437066E1	-1.061372235E-1	-2.201680653E-2	-2.710592188E-2	1.117344217E-1
1.649637156E1	-1.079698205E-1	-1.712988317E-2	-2.893851884E-2	1.130855999E-1
1.649837289E1	-1.067480892E-1	-1.468642242E-2	-2.954938449E-2	1.117318740E-1
1.650037425E1	-1.079698205E-1	-1.163209602E-2	-2.893851884E-2	1.123842768E-1
1.650237559E1	-1.085806862E-1	-1.041036472E-2	-2.893851884E-2	1.128520225E-1
1.650437172E1	-1.067480892E-1	-1.346469205E-2	-3.199284524E-2	1.122496977E-1
1.650637305E1	-1.079698205E-1	-1.224296074E-2	-3.260371089E-2	1.134476716E-1
1.650837405E1	-1.091915518E-1	-2.079507522E-2	-3.138197958E-2	1.154991722E-1
1.651037469E1	-1.098024175E-1	-2.018420957E-2	-3.382543847E-2	1.166539047E-1
1.651237319E1	-1.104132831E-1	-2.446026541E-2	-3.382543847E-2	1.180404929E-1
1.651437452E1	-1.079698205E-1	-2.690372616E-2	-3.321457654E-2	1.161227829E-1
1.651636945E1	-1.104132831E-1	-2.995805442E-2	-3.321457654E-2	1.191292836E-1
1.651837079E1	-1.122458801E-1	-3.545584157E-2	-3.321457654E-2	1.223088811E-1
1.652037212E1	-1.122458801E-1	-3.667756915E-2	-3.443630785E-2	1.230050445E-1
1.652237495E1	-1.104132831E-1	-3.606670722E-2	-3.504717350E-2	1.213268512E-1
1.652437628E1	-1.122458801E-1	-3.423411027E-2	-3.504717350E-2	1.224721040E-1
1.652637762E1	-1.116350070E-1	-3.789930418E-2	-3.504717350E-2	1.229920177E-1
1.652837898E1	-1.140784770E-1	-3.667756915E-2	-3.443630785E-2	1.246795986E-1
1.653038032E1	-1.153002009E-1	-3.851016611E-2	-3.321457654E-2	1.260173691E-1
1.653238165E1	-1.134676039E-1	-3.606670722E-2	-3.504717350E-2	1.241128876E-1
1.653438808E1	-1.165219322E-1	-3.301237896E-2	-3.565803543E-2	1.262484587E-1
1.653638942E1	-1.159110740E-1	-3.179064766E-2	-3.443630785E-2	1.250275236E-1
1.653839075E1	-1.214088574E-1	-2.934718877E-2	-3.626890108E-2	1.300646044E-1
1.654039311E1	-1.189653948E-1	-2.201680653E-2	-3.443630785E-2	1.257909545E-1
1.654240095E1	-1.220197231E-1	-1.957334392E-2	-3.382543847E-2	1.281252859E-1
1.654440228E1	-1.220197231E-1	-1.835161448E-2	-3.382543847E-2	1.279443428E-1
1.654640335E1	-1.226305813E-1	-1.346469205E-2	-3.626890108E-2	1.285884543E-1
1.654840468E1	-1.281283796E-1	-6.745174062E-3	-3.626890108E-2	1.333334625E-1
1.655040601E1	-1.287392378E-1	-1.247386797E-3	-3.443630785E-2	1.332711770E-1
1.655240714E1	-1.336261630E-1	-1.858252101E-3	-3.626890108E-2	1.384732383E-1
1.655440848E1	-1.348478794E-1	2.417804673E-3	-3.565803543E-2	1.395037342E-1
1.655640981E1	-1.372913569E-1	1.806939370E-3	-3.504717350E-2	1.417056318E-1
1.655841118E1	-1.421782672E-1	4.250400700E-3	-3.932322562E-2	1.475772396E-1
1.656041221E1	-1.434000134E-1	3.028669860E-3	-3.810149804E-2	1.484064043E-1
1.656241354E1	-1.440108716E-1	1.806939370E-3	-4.054496065E-2	1.496204866E-1
1.656441458E1	-1.495086551E-1	3.639535280E-3	-4.115582258E-2	1.551124943E-1
1.656641768E1	-1.568390280E-1	1.196074183E-3	-4.237755761E-2	1.624677466E-1
1.656841934E1	-1.598933786E-1	2.417804673E-3	-4.298841953E-2	1.655890773E-1
1.657042051E1	-1.629476994E-1	1.196074183E-3	-3.932322562E-2	1.676296496E-1
1.657242184E1	-1.672237515E-1	-2.565633986E-5	-4.054496065E-2	1.720688164E-1
1.657442317E1	-1.702780724E-1	-1.858252101E-3	-4.359928519E-2	1.757810362E-1
1.657642431E1	-1.733323932E-1	-3.690847894E-3	-4.665360972E-2	1.795391327E-1
1.657842564E1	-1.818845272E-1	-4.301712848E-3	-4.604274780E-2	1.876710436E-1
1.658042697E1	-1.855497062E-1	-1.247386797E-3	-4.543188214E-2	1.910348276E-1
1.658242684E1	-1.843279749E-1	-3.690847894E-3	-4.787534475E-2	1.904795877E-1
1.658442817E1	-1.922692209E-1	-6.745174062E-3	-5.154053494E-2	1.991717285E-1
1.658642954E1	-1.983778775E-1	-1.224296074E-2	-5.092966929E-2	2.051767618E-1
1.658843087E1	-2.038756758E-1	-1.346469205E-2	-5.031880364E-2	2.104247398E-1
1.659043220E1	-2.063191235E-1	-1.285382640E-2	-5.215139687E-2	2.131960829E-1
1.659243357E1	-2.124277800E-1	-1.651901752E-2	-5.337313190E-2	2.196522954E-1
1.659442984E1	-2.154821008E-1	-1.712988317E-2	-5.459485948E-2	2.229496969E-1
1.659643117E1	-2.179255635E-1	-1.835161448E-2	-5.520572513E-2	2.255570993E-1
1.659843297E1	-2.264776826E-1	-2.262767032E-2	-5.642745644E-2	2.344956503E-1
1.660043330E1	-2.289211452E-1	-2.140593901E-2	-5.826005340E-2	2.371862955E-1
1.660242814E1	-2.307537347E-1	-2.079507522E-2	-5.642745644E-2	2.384612737E-1
1.660442950E1	-2.356406599E-1	-2.384940162E-2	-5.948178098E-2	2.441995021E-1
1.660643603E1	-2.411384434E-1	-2.262767032E-2	-5.948178098E-2	2.493949530E-1
1.660843737E1	-2.460253537E-1	-1.835161448E-2	-5.948178098E-2	2.537781288E-1
1.661043873E1	-2.472470999E-1	-1.651901752E-2	-5.887091532E-2	2.546954868E-1
1.661244030E1	-2.503014207E-1	-1.224296074E-2	-6.131437793E-2	2.579925275E-1
1.661444163E1	-2.527448833E-1	-1.041036472E-2	-6.192524359E-2	2.604286611E-1
1.661644300E1	-2.545774877E-1	-5.523443688E-3	-5.826005340E-2	2.612172267E-1
1.661844433E1	-2.582426667E-1	1.806939370E-3	-5.887091532E-2	2.648741675E-1
1.662044596E1	-2.582426667E-1	1.806939370E-3	-5.887091532E-2	2.648741675E-1
