"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.521674593E1	-1.078934669E-1	1.431507587E0	7.251663208E-1	1.608328687E0
1.522697676E1	-1.206628084E-1	1.509627342E0	8.311119080E-1	1.727507230E0
1.523720756E1	-1.514716148E-1	1.575060129E0	8.539047241E-1	1.798029849E0
1.524747176E1	-1.780346632E-1	1.568215728E0	8.697557449E-1	1.802074351E0
1.525773592E1	-1.554039717E-1	1.696176291E0	8.693141937E-1	1.912294844E0
1.526800006E1	-1.452175379E-1	1.773916960E0	8.686609268E-1	1.980515418E0
1.527826422E1	-1.495841742E-1	1.860668898E0	8.605909348E-1	2.055500165E0
1.528849502E1	-1.392363310E-1	1.932013750E0	7.924518585E-1	2.092855426E0
1.529872586E1	-1.352223158E-1	2.029969454E0	8.075094223E-1	2.188865580E0
1.530895669E1	-1.494214535E-1	2.085175276E0	8.315458298E-1	2.249833587E0
1.531918752E1	-1.522473097E-1	2.085515738E0	8.311529160E-1	2.250193393E0
1.532941832E1	-1.620241404E-1	2.229854584E0	8.615341187E-1	2.395985043E0
1.533964916E1	-1.693311930E-1	2.276376724E0	8.245058060E-1	2.427009243E0
1.534984666E1	-1.831153631E-1	2.371068716E0	7.728443146E-1	2.500557223E0
1.536004416E1	-1.843268871E-1	2.353145123E0	7.711658478E-1	2.483136149E0
1.537027502E1	-1.683648825E-1	2.450173616E0	6.686401367E-1	2.545344204E0
1.538050585E1	-1.704676151E-1	2.420531273E0	6.659927368E-1	2.516262541E0
1.539070335E1	-1.202524900E-1	2.575149536E0	4.954242706E-1	2.625128759E0
1.540090085E1	-1.217724085E-1	2.536336422E0	4.924211502E-1	2.586563271E0
1.541109839E1	-9.649312496E-2	2.639664412E0	2.786893845E-1	2.656088647E0
1.542129589E1	-8.097720146E-2	2.655775309E0	1.989936829E-1	2.664450841E0
1.543146005E1	-5.033040047E-2	2.693246603E0	1.023750305E-1	2.695661526E0
1.544162422E1	-4.943633080E-2	2.697118521E0	7.755756378E-2	2.698686244E0
1.545182179E1	-6.693768501E-2	2.718627930E0	5.101299286E-2	2.719930293E0
1.546201928E1	-6.037437916E-2	2.741252184E0	2.028465271E-2	2.741991989E0
1.547221678E1	-5.745685101E-2	2.738849163E0	-4.113388062E-2	2.739760578E0
1.548241428E1	-4.788863659E-2	2.560645103E0	-1.504335403E-1	2.565507146E0
1.549264515E1	-4.270780087E-2	2.338402510E0	-1.490678787E-1	2.343538241E0
1.550287598E1	5.375146866E-3	2.200169325E0	-2.392911911E-1	2.213150294E0
1.551307348E1	3.613185883E-2	2.141935825E0	-4.575576782E-1	2.190560116E0
1.552327098E1	3.819537163E-2	1.959748983E0	-4.453783035E-1	2.010083779E0
1.553343515E1	6.640148163E-2	1.853174925E0	-5.846910477E-1	1.944358527E0
1.554359932E1	6.783246994E-2	1.707237244E0	-5.699777603E-1	1.801148216E0
1.555376352E1	6.268668175E-2	1.643775940E0	-6.027002335E-1	1.751906542E0
1.556392772E1	5.165135860E-2	1.528661013E0	-5.561590195E-1	1.627508897E0
1.557409192E1	5.448544025E-2	1.424465537E0	-5.412836075E-1	1.524814308E0
1.558425608E1	4.620194435E-2	1.363998294E0	-4.743928909E-1	1.444878742E0
1.559445365E1	3.148686886E-2	1.269705534E0	-4.945173264E-1	1.362971369E0
1.560465115E1	8.770048618E-2	1.207652569E0	-5.489568710E-1	1.329462203E0
1.561488201E1	7.892727852E-2	1.121075630E0	-5.920305252E-1	1.270252033E0
1.562511285E1	8.108818531E-2	1.069943547E0	-5.973148346E-1	1.228063313E0
1.563534381E1	8.140432835E-2	1.012208462E0	-5.863561630E-1	1.172606577E0
1.564557465E1	8.194065094E-2	9.524284601E-1	-5.712299347E-1	1.113614781E0
1.565580548E1	7.075440884E-2	8.972668648E-1	-5.088157654E-1	1.033918515E0
1.566603631E1	7.120275497E-2	8.539705276E-1	-4.998502731E-1	9.920613842E-1
1.567623378E1	4.704415798E-2	7.673690319E-1	-4.103498459E-1	8.714673717E-1
1.568643131E1	4.619133472E-2	7.324891090E-1	-4.030151367E-1	8.373142389E-1
1.569662881E1	4.117107391E-2	6.199278831E-1	-3.196506500E-1	6.987003476E-1
1.570682634E1	1.826059818E-2	5.685148239E-1	-2.918748856E-1	6.393226910E-1
1.571699048E1	4.594457150E-2	5.345282555E-1	-2.694444656E-1	6.003596252E-1
1.572715468E1	4.601776600E-2	5.122466087E-1	-2.643890381E-1	5.782869412E-1
1.573731884E1	3.182780743E-2	4.402389526E-1	-2.551517487E-1	5.098291474E-1
1.574748314E1	3.196358681E-2	4.237036705E-1	-2.513151169E-1	4.936656351E-1
1.575761394E1	2.488052845E-2	3.453741074E-1	-2.122049332E-1	4.061197464E-1
1.576774481E1	-1.115083694E-3	2.749392986E-1	-1.785545349E-1	3.278331638E-1
1.577787568E1	-1.518917084E-2	2.295143604E-1	-1.385307312E-1	2.685112959E-1
1.578800654E1	-1.285505295E-2	1.779749393E-1	-1.089487076E-1	2.090697307E-1
1.579810404E1	-5.154764652E-2	1.059939861E-1	-2.756690979E-2	1.210447003E-1
1.580820161E1	-4.961800575E-2	2.924609184E-2	2.464866638E-2	6.264852063E-2
1.581829914E1	-4.415452480E-2	-1.159071922E-2	9.804630280E-2	1.081528748E-1
1.582839667E1	-6.477892399E-2	-8.411073685E-2	1.782655716E-1	2.074838284E-1
1.583849421E1	-6.907200813E-2	-1.453275681E-1	2.388963699E-1	2.880321508E-1
1.584859181E1	-6.963431835E-2	-2.097190619E-1	2.870626450E-1	3.622650761E-1
1.585865597E1	-7.099771500E-2	-1.886886358E-1	2.821092606E-1	3.467415633E-1
1.586872017E1	-7.517528534E-2	-2.451725006E-1	3.079328537E-1	4.007287374E-1
1.587881774E1	-1.079199314E-1	-4.246896505E-1	4.197120667E-1	6.067670309E-1
1.588891537E1	-1.185159683E-1	-4.879318476E-1	4.714984894E-1	6.887919483E-1
1.589897954E1	-1.199380159E-1	-4.618185759E-1	4.656667709E-1	6.667136314E-1
1.590904377E1	-1.675525904E-1	-6.458462477E-1	6.009492874E-1	8.979595159E-1
1.591907460E1	-1.702020168E-1	-7.289357185E-1	6.810846329E-1	1.012023856E0
1.592910550E1	-1.726270914E-1	-7.020225525E-1	6.751680374E-1	9.891853495E-1
1.593913624E1	-2.531517744E-1	-9.270946980E-1	8.156394958E-1	1.260499182E0
1.594916714E1	-2.537810802E-1	-9.853961468E-1	9.086008072E-1	1.364172214E0
1.595919800E1	-2.589858770E-1	-1.080746770E0	9.516086578E-1	1.463094769E0
1.596922890E1	-2.738739252E-1	-1.170348883E0	9.949426651E-1	1.560331484E0
1.597925980E1	-2.750339508E-1	-1.148920059E0	9.906396866E-1	1.541761319E0
1.598929067E1	-2.822816372E-1	-1.247819662E0	1.029857635E0	1.642359151E0
1.599932157E1	-2.919658422E-1	-1.453710318E0	1.086174965E0	1.838013546E0
1.600935243E1	-3.138027191E-1	-1.524505258E0	1.078106880E0	1.893383974E0
1.601938333E1	-3.168174028E-1	-1.510777235E0	1.075113297E0	1.881140537E0
1.602941420E1	-3.229526281E-1	-1.709247589E0	1.096249580E0	2.056110129E0
1.603944510E1	-3.276743889E-1	-1.698464274E0	1.093577385E0	2.046475725E0
1.604947587E1	-3.233911991E-1	-1.782293916E0	1.086271286E0	2.112140804E0
1.605950677E1	-3.455350399E-1	-1.946262121E0	1.095927238E0	2.260174157E0
1.606953767E1	-3.580502272E-1	-2.012965918E0	1.098580360E0	2.321014985E0
1.607956853E1	-3.631427288E-1	-2.007953167E0	1.096936226E0	2.316682465E0
1.608959943E1	-3.842549324E-1	-2.166126966E0	1.069136620E0	2.445978536E0
1.609963030E1	-3.566405773E-1	-2.200386524E0	1.058328629E0	2.467580362E0
1.610966120E1	-3.765664101E-1	-2.291234732E0	1.031082153E0	2.540608050E0
1.611969206E1	-3.774045706E-1	-2.325765610E0	1.004031181E0	2.561190835E0
1.612972296E1	-3.955299854E-1	-2.397124767E0	9.962215424E-1	2.625853857E0
1.613979303E1	-3.686654568E-1	-2.442781448E0	8.854990005E-1	2.624348282E0
1.614985720E1	-3.557604551E-1	-2.491981745E0	8.273725510E-1	2.649732790E0
1.615992140E1	-3.513131142E-1	-2.546071768E0	7.571134567E-1	2.679388575E0
1.616998563E1	-3.472778797E-1	-2.604958057E0	6.915922165E-1	2.717481960E0
1.618001646E1	-3.568614721E-1	-2.625264883E0	7.051467896E-1	2.741641445E0
1.619004726E1	-3.548064232E-1	-2.671649694E0	7.237386703E-1	2.790590861E0
1.620007816E1	-3.573610783E-1	-2.671103239E0	7.232828140E-1	2.790275521E0
1.621010903E1	-3.374749422E-1	-2.721004725E0	7.249526978E-1	2.836073423E0
1.622013993E1	-3.447872400E-1	-2.749031067E0	6.709537506E-1	2.850654132E0
1.623017079E1	-3.705596924E-1	-2.824036121E0	4.844560623E-1	2.889150771E0
1.624020169E1	-3.756195307E-1	-2.811502934E0	4.815587997E-1	2.877071020E0
1.625023359E1	-3.858344555E-1	-2.858957291E0	3.823843002E-1	2.910107003E0
1.626026449E1	-3.215948343E-1	-2.946327686E0	2.686996460E-1	2.975982119E0
1.627029536E1	-3.349870443E-1	-2.941447735E0	1.833658218E-1	2.966134542E0
1.628032623E1	-3.265897036E-1	-2.961801529E0	1.478290558E-1	2.983417933E0
1.629035713E1	-3.045138121E-1	-2.961969137E0	1.165132523E-1	2.979859924E0
1.630038799E1	-3.128081560E-1	-2.999375343E0	1.060743332E-1	3.017507772E0
1.631041889E1	-3.155174255E-1	-2.961500645E0	9.979915619E-2	2.979932413E0
1.632044976E1	-2.979640961E-1	-3.015803576E0	9.493827820E-3	3.030502259E0
1.633048066E1	-2.970246077E-1	-2.971223354E0	3.069877625E-3	2.986034371E0
1.634051152E1	-2.798384428E-1	-3.025690079E0	2.562999725E-2	3.038711389E0
1.635054242E1	-2.770349979E-1	-3.034928322E0	-2.846431732E-2	3.047679203E0
1.636057332E1	-2.969952822E-1	-2.985463142E0	-6.379127502E-2	3.000877488E0
1.637060419E1	-2.833635807E-1	-2.983621597E0	-8.961009979E-2	2.998386687E0
1.638066842E1	-2.644405365E-1	-2.989439964E0	-1.269903183E-1	3.003798701E0
1.639073262E1	-2.583206892E-1	-2.967250109E0	-1.709747314E-1	2.983376467E0
1.640079682E1	-2.437843084E-1	-2.919633389E0	-2.551231384E-1	2.940880434E0
1.641086099E1	-2.339156866E-1	-2.916907549E0	-2.481565475E-1	2.936775080E0
1.642092522E1	-2.083133459E-1	-2.653691769E0	-2.678613663E-1	2.675298893E0
1.643098946E1	-1.629610062E-1	-2.422795057E0	-3.010149002E-1	2.446855564E0
1.644101449E1	-1.340847015E-1	-2.220115662E0	-3.566255569E-1	2.252570542E0
1.645104539E1	-1.112080812E-1	-2.002952814E0	-4.052524567E-1	2.046562182E0
1.646110965E1	-9.933769703E-2	-1.846970081E0	-4.169931412E-1	1.896061639E0
1.647117382E1	-9.385013580E-2	-1.690921068E0	-4.020833969E-1	1.740601323E0
1.648123805E1	-8.429491520E-2	-1.566663504E0	-3.946533203E-1	1.617804503E0
1.649130225E1	-7.145166397E-2	-1.387565613E0	-3.937435150E-1	1.444118287E0
1.650136645E1	-3.571057320E-2	-1.286963940E0	-4.409713745E-1	1.360884705E0
1.651143065E1	-2.040827274E-2	-1.166924477E0	-4.695920944E-1	1.258032578E0
1.652149485E1	-8.010864258E-3	-1.087544203E0	-4.605474472E-1	1.181067533E0
1.653155909E1	-3.685712814E-3	-9.867252111E-1	-4.016332626E-1	1.065340089E0
1.654162329E1	-9.223222733E-4	-9.282158017E-1	-3.956556320E-1	1.009023689E0
1.655168649E1	1.176393032E-2	-8.172916770E-1	-2.798976898E-1	8.639715227E-1
1.656178405E1	4.752755165E-3	-7.273768187E-1	-2.987489700E-1	7.863527021E-1
1.657188162E1	7.415175438E-3	-6.882123947E-1	-2.940254211E-1	7.484265050E-1
1.658197915E1	8.317470551E-3	-6.394245625E-1	-2.943773270E-1	7.039822171E-1
1.659207668E1	7.562160492E-3	-5.900558233E-1	-2.854108810E-1	6.555016643E-1
1.660217422E1	3.031182289E-2	-5.443980694E-1	-2.361640930E-1	5.941898210E-1
1.661227175E1	2.386450768E-3	-4.330765009E-1	-1.801900864E-1	4.690729346E-1
1.662236928E1	2.899801731E-2	-3.538506031E-1	-1.222753525E-1	3.755028577E-1
1.663246682E1	9.006738663E-3	-3.066395521E-1	-3.618526459E-2	3.088985426E-1
1.664256435E1	9.010553360E-3	-2.934309244E-1	-3.448772430E-2	2.955880590E-1
1.665266498E1	2.986955643E-2	-1.631751060E-1	7.690811157E-2	1.828473770E-1
1.666276252E1	3.732252121E-2	-1.216776371E-1	1.234855652E-1	1.773333098E-1
1.667286005E1	2.658951283E-2	-3.430807590E-2	1.436214447E-1	1.500372142E-1
1.668295758E1	2.812063694E-2	-3.003561497E-2	1.444292068E-1	1.501755778E-1
1.669305511E1	1.774537563E-2	9.484076500E-2	2.144832611E-1	2.351866033E-1
1.670318601E1	1.954519749E-2	1.680966616E-1	2.700300217E-1	3.186765052E-1
1.671331688E1	1.039469242E-2	2.524055243E-1	3.327999115E-1	4.178185963E-1
1.672344771E1	1.154720783E-2	3.071451783E-1	3.812103271E-1	4.896864426E-1
1.673357855E1	2.615928650E-3	4.023295045E-1	4.103527069E-1	5.746870603E-1
1.674374588E1	4.693746567E-3	4.011695981E-1	4.105319977E-1	5.740170719E-1
1.675391004E1	3.057599068E-3	4.902586341E-1	4.654731750E-1	6.760385743E-1
1.676404084E1	1.604557037E-4	6.351783276E-1	5.367536545E-1	8.315984723E-1
1.677417171E1	2.287542820E-2	7.306442857E-1	5.933475494E-1	9.415018172E-1
1.678430258E1	9.659647942E-3	7.954346538E-1	5.994081497E-1	9.960420308E-1
1.679443344E1	1.123213768E-2	8.650617003E-1	6.243906021E-1	1.066921520E0
1.680456431E1	1.809012890E-2	9.487628937E-1	6.562995911E-1	1.153779630E0
1.681469518E1	-3.395676613E-3	9.982142448E-1	7.333822250E-1	1.238665692E0
1.682482604E1	-3.468036652E-3	9.800778627E-1	7.310876846E-1	1.222723946E0
1.683495687E1	2.200007439E-3	1.037948608E0	7.401990891E-1	1.274847773E0
1.684508774E1	-9.623765945E-4	1.169442415E0	7.200031281E-1	1.373317514E0
1.685521864E1	5.657553673E-3	1.221483350E0	6.828098297E-1	1.399386596E0
1.686531614E1	-5.663990974E-3	1.285348773E0	6.408081055E-1	1.436241128E0
1.687541367E1	-5.434751511E-3	1.321498752E0	6.565217972E-1	1.475604743E0
1.688551121E1	6.463766098E-3	1.381851196E0	6.576938629E-1	1.530397245E0
1.689560874E1	2.544403076E-3	1.387287259E0	6.872472763E-1	1.548186433E0
1.690570627E1	3.414273262E-3	1.402925730E0	6.890211105E-1	1.562997873E0
1.691580380E1	-1.637744904E-2	1.481129766E0	7.552595139E-1	1.662657673E0
1.692593470E1	-2.133440971E-2	1.611613989E0	8.550758362E-1	1.824529937E0
1.693606557E1	-4.645419121E-2	1.724198103E0	8.783969879E-1	1.935613174E0
1.694622980E1	-4.442012310E-2	1.736772060E0	8.801136017E-1	1.947549817E0
1.695639090E1	-5.287098885E-2	1.895636797E0	8.934335709E-1	2.096296199E0
1.696655507E1	-4.264688492E-2	1.996504188E0	8.848066330E-1	2.184200198E0
1.697671927E1	-1.319646835E-2	2.039224625E0	8.638734818E-1	2.214698311E0
1.698685010E1	-1.264059544E-2	2.040296316E0	8.640851974E-1	2.215764444E0
1.699698100E1	-3.922235966E-2	2.200537682E0	8.278398514E-1	2.351430054E0
1.700707850E1	-3.785324097E-2	2.235333920E0	8.557367325E-1	2.393832900E0
1.701717607E1	-6.135058403E-2	2.314374685E0	8.591394424E-1	2.469456349E0
1.702727360E1	-6.510651112E-2	2.299427271E0	8.568773270E-1	2.454759333E0
1.703737114E1	-6.502449512E-2	2.435772896E0	7.750072479E-1	2.556922764E0
1.704743220E1	-7.022190094E-2	2.412224054E0	7.716598511E-1	2.533616966E0
1.705749757E1	-7.744419575E-2	2.530486584E0	7.392616272E-1	2.637397905E0
1.706756180E1	-8.176445961E-2	2.498275280E0	7.353172302E-1	2.605524176E0
1.707762600E1	-4.529559612E-2	2.636515379E0	5.754537582E-1	2.698964998E0
1.708772353E1	-3.788208961E-2	2.696481705E0	4.608011246E-1	2.735833751E0
1.709782107E1	-3.117573261E-2	2.725587130E0	4.008865356E-1	2.755087502E0
1.710795193E1	-5.544662476E-3	2.732903957E0	2.786855698E-1	2.747082167E0
1.711808280E1	-1.232087612E-2	2.683008909E0	2.736854553E-1	2.696959833E0
1.712824700E1	-2.700090408E-3	2.785267830E0	7.930183411E-2	2.786397846E0
1.713841120E1	1.186990738E-2	2.784147501E0	6.919193268E-2	2.785032446E0
1.714861540E1	1.422166824E-2	2.832938433E0	4.051780701E-2	2.833263862E0
1.715881286E1	-9.178638458E-3	2.826387167E0	-1.442909241E-3	2.826402439E0
1.716901036E1	-1.449239254E-2	2.831455469E0	-3.096961975E-2	2.831661918E0
1.717920786E1	-3.667330742E-2	2.833947182E0	-1.272754669E-1	2.837040818E0
1.718940536E1	-1.961684227E-2	2.864968777E0	-2.091531754E-1	2.872660085E0
1.719960286E1	2.882480621E-3	2.840889454E0	-3.197326660E-1	2.858826713E0
1.720980036E1	1.976597309E-2	2.865072012E0	-3.894262314E-1	2.891484241E0
1.721999786E1	1.341533661E-2	2.813184738E0	-3.916749954E-1	2.840351676E0
1.723016203E1	1.591086388E-2	2.817934990E0	-5.011157990E-1	2.862189338E0
1.724032620E1	1.180303097E-2	2.768825769E0	-5.024499893E-1	2.814070263E0
1.725045703E1	1.758456230E-2	2.728261232E0	-5.824890137E-1	2.789805015E0
1.726058790E1	2.904927731E-2	2.674717903E0	-6.645526886E-1	2.756191212E0
1.727075213E1	-1.675784588E-2	2.697049379E0	-5.209627151E-1	2.746954374E0
1.728091629E1	-1.717972755E-2	2.653789520E0	-5.208463669E-1	2.704473128E0
1.729111383E1	-3.381192684E-2	2.618955851E0	-4.849042892E-1	2.663682632E0
1.730131129E1	-1.985049248E-2	2.585345984E0	-5.258350372E-1	2.638353726E0
1.731154216E1	8.277893066E-4	2.549821377E0	-6.217374802E-1	2.624528002E0
1.732177296E1	-3.566026688E-3	2.507648230E0	-6.574430466E-1	2.592401149E0
1.733200379E1	-1.316237450E-2	2.444516182E0	-6.783514023E-1	2.536925942E0
1.734223462E1	-2.897691727E-2	2.415513992E0	-6.894063950E-1	2.512136279E0
1.735246546E1	-4.687035084E-2	2.372633934E0	-6.356334686E-1	2.456749585E0
1.736269512E1	-1.891863346E-2	2.112779140E0	-6.047029495E-1	2.197694080E0
1.737292596E1	-3.074204922E-2	1.894569159E0	-5.367660522E-1	1.969379386E0
1.738315679E1	-1.920711994E-2	1.692047358E0	-5.095500946E-1	1.767210930E0
1.739335429E1	-1.450788975E-2	1.522497654E0	-4.903678894E-1	1.599584400E0
1.740355179E1	-4.733431339E-2	1.318318009E0	-4.067926407E-1	1.380464836E0
1.741371596E1	-3.738117218E-2	1.190727949E0	-3.895702362E-1	1.253393541E0
1.742388012E1	-2.637922764E-2	1.068575978E0	-4.148778915E-1	1.146592408E0
1.743401096E1	-2.792453766E-2	9.333692789E-1	-3.747997284E-1	1.006197211E0
1.744414182E1	-3.385984898E-2	8.477293253E-1	-3.554477692E-1	9.198557577E-1
1.745423265E1	-2.943921089E-2	7.666068077E-1	-2.992553711E-1	8.234721865E-1
1.746433019E1	-2.498900890E-2	7.193174362E-1	-2.900171280E-1	7.759845096E-1
1.747446109E1	-5.181396008E-2	5.730394125E-1	-2.343196869E-1	6.212604690E-1
1.748459195E1	-5.983209610E-2	5.141590834E-1	-1.896963120E-1	5.512931466E-1
1.749475619E1	-7.047915459E-2	3.980920315E-1	-1.177244186E-1	4.210743586E-1
1.750492035E1	-6.585156918E-2	3.835859299E-1	-1.141977310E-1	4.056053704E-1
1.751508455E1	-9.866309166E-2	2.176923752E-1	5.817508698E-2	2.459851959E-1
1.752524875E1	-9.261262417E-2	2.162092924E-1	5.939483643E-2	2.425928747E-1
1.753544629E1	-8.668458462E-2	8.365166187E-2	1.600980759E-1	2.003577092E-1
1.754564378E1	-8.083093166E-2	3.635525703E-3	2.335481644E-1	2.471671532E-1
1.755584445E1	-7.525241375E-2	1.654911041E-2	2.319021225E-1	2.443673326E-1
1.756604195E1	-9.340393543E-2	-1.392872334E-1	3.110170364E-1	3.533508532E-1
1.757620608E1	-1.041260958E-1	-1.985943317E-1	3.776340485E-1	4.391917884E-1
1.758637028E1	-1.047925949E-1	-2.887476683E-1	4.271087646E-1	5.260975202E-1
1.759650112E1	-1.080597639E-1	-3.556699753E-1	5.098180771E-1	6.309457311E-1
1.760663198E1	-1.021587849E-1	-3.307180405E-1	5.061740875E-1	6.132071807E-1
1.761676282E1	-1.178001165E-1	-4.061692953E-1	5.600337982E-1	7.017750488E-1
1.762689368E1	-1.352548599E-1	-5.223140717E-1	6.332111359E-1	8.319027642E-1
1.763702455E1	-1.806020737E-1	-7.150353789E-1	7.788324356E-1	1.072600888E0
1.764715545E1	-1.727850437E-1	-6.939232945E-1	7.764320374E-1	1.055571371E0
1.765728628E1	-1.864017248E-1	-8.748493195E-1	8.919868469E-1	1.263228986E0
1.766741718E1	-1.788187027E-1	-9.620597363E-1	9.264650345E-1	1.347543144E0
1.767754801E1	-1.717708111E-1	-9.483880997E-1	9.253206253E-1	1.336100093E0
1.768767888E1	-1.747641563E-1	-1.140107512E0	9.675321579E-1	1.505491988E0
1.769780975E1	-1.732456684E-1	-1.223549604E0	9.908695221E-1	1.583953947E0
1.770794061E1	-1.792694330E-1	-1.320817471E0	9.953107834E-1	1.663532349E0
1.771807148E1	-1.569620371E-1	-1.429222226E0	9.688272476E-1	1.733764542E0
1.772820234E1	-1.784777641E-1	-1.495986700E0	1.004715919E0	1.810879509E0
1.773833321E1	-1.641411781E-1	-1.511035323E0	1.013206482E0	1.826679350E0
1.774846404E1	-1.747241020E-1	-1.533722878E0	1.002795219E0	1.840769575E0
1.775859491E1	-1.760174036E-1	-1.567547798E0	9.901609421E-1	1.862419640E0
1.776872551E1	-1.986353397E-1	-1.593407035E0	9.754085541E-1	1.878782538E0
1.777882301E1	-1.944178343E-1	-1.534780622E0	9.681901932E-1	1.825032082E0
1.778892054E1	-1.590442657E-1	-1.614218712E0	9.301156998E-1	1.869789385E0
1.779898471E1	-1.521365643E-1	-1.612215161E0	9.092168808E-1	1.857164128E0
1.780904894E1	-1.320118904E-1	-1.692359924E0	9.065713882E-1	1.924417038E0
1.781911314E1	-1.390216351E-1	-1.755496740E0	9.013843536E-1	1.978279448E0
1.782917734E1	-1.370053291E-1	-1.767640352E0	9.032182693E-1	1.989755291E0
1.783920817E1	-1.195578575E-1	-1.884782076E0	7.826900482E-1	2.044333942E0
1.784923907E1	-1.108255386E-1	-1.964927554E0	7.288227081E-1	2.098667466E0
1.785926681E1	-1.034715176E-1	-2.002876520E0	7.008800507E-1	2.124489010E0
1.786929774E1	-1.031638384E-1	-2.053853750E0	6.608276367E-1	2.160011845E0
1.787936197E1	-9.012818336E-2	-2.118460417E0	6.543359756E-1	2.219043306E0
1.788942617E1	-9.026265144E-2	-2.124746323E0	6.551237106E-1	2.225282310E0
1.789949041E1	-1.006523371E-1	-2.225257635E0	6.392440796E-1	2.317441570E0
1.790955461E1	-4.965722561E-2	-2.261447430E0	5.682878494E-1	2.332286731E0
1.791961884E1	-9.860670567E-2	-2.323017597E0	5.277214050E-1	2.384244937E0
1.792968304E1	-1.137828827E-1	-2.393255711E0	4.384794235E-1	2.435751146E0
1.793978061E1	-1.156866550E-1	-2.386088848E0	4.372329712E-1	2.428574904E0
1.794987814E1	-8.371412754E-2	-2.445339680E0	2.584896088E-1	2.460388401E0
1.795998287E1	-7.225823402E-2	-2.494518280E0	2.471666336E-1	2.507774720E0
1.797008037E1	-6.628608704E-2	-2.486388206E0	1.972618103E-1	2.495081638E0
1.798017800E1	-2.545142174E-2	-2.517888069E0	1.300296783E-1	2.521371813E0
1.799027554E1	-3.843188286E-2	-2.531610489E0	7.182121277E-2	2.532920639E0
1.800037307E1	-5.140101910E-2	-2.556375504E0	9.230041504E-2	2.558557630E0
1.801047060E1	-2.240645885E-2	-2.573083878E0	6.242656708E-2	2.573938571E0
1.802056814E1	-2.497541904E-2	-2.584215164E0	-1.290321350E-3	2.584336172E0
1.803066567E1	-3.528630733E-2	-2.620886803E0	-2.940082550E-2	2.621289218E0
1.804076320E1	-2.742135525E-2	-2.621210575E0	-3.107452393E-2	2.621538181E0
1.805086074E1	-2.526676655E-2	-2.578525066E0	-3.494644165E-2	2.578885647E0
1.806095827E1	-2.737760544E-2	-2.605983019E0	-6.783008575E-2	2.607009388E0
1.807105613E1	-9.011983871E-3	-2.596981049E0	-1.103124619E-1	2.599338497E0
1.808118703E1	-1.217627525E-2	-2.566304207E0	-1.410245895E-1	2.570204949E0
1.809131790E1	7.454395294E-3	-2.555388451E0	-1.840372086E-1	2.562017837E0
1.810148213E1	-1.027762890E-2	-2.555134773E0	-1.862964630E-1	2.561937882E0
1.811164630E1	-2.105379105E-2	-2.563592911E0	-1.595535278E-1	2.568639563E0
1.812184387E1	-2.738583088E-2	-2.524478912E0	-1.632318497E-1	2.529898891E0
1.813204140E1	-6.239295006E-3	-2.511002541E0	-1.784267426E-1	2.517341612E0
1.814223893E1	-1.406192780E-2	-2.460737944E0	-2.460966110E-1	2.473053276E0
1.815243643E1	-4.738688469E-3	-2.426053762E0	-3.254737854E-1	2.447793394E0
1.816267280E1	-9.099245071E-3	-2.392802000E0	-3.279228210E-1	2.415184793E0
1.817290356E1	4.094839096E-3	-2.347493410E0	-3.635368347E-1	2.375479132E0
1.818310106E1	2.878904343E-4	-2.317813158E0	-3.655138016E-1	2.346456532E0
1.819329856E1	-1.711785793E-2	-2.241294622E0	-4.178962708E-1	2.279985065E0
1.820349606E1	-9.719967842E-3	-2.191796303E0	-4.105520248E-1	2.229936877E0
1.821369356E1	-9.680271149E-3	-2.156893730E0	-4.199028015E-1	2.197408163E0
1.822385773E1	2.691864967E-2	-2.109790564E0	-4.123115540E-1	2.149870148E0
1.823402190E1	2.057003975E-2	-2.081499815E0	-4.141998291E-1	2.122410447E0
1.824415273E1	-4.058837891E-3	-2.033434153E0	-3.632068634E-1	2.065621009E0
1.825428356E1	3.457903862E-3	-1.948563576E0	-3.862066269E-1	1.986471123E0
1.826440723E1	-3.798007965E-4	-1.917725205E0	-3.874883652E-1	1.956480856E0
1.827457143E1	6.097793579E-3	-1.839470267E0	-3.790121078E-1	1.878120929E0
1.828476889E1	-2.952170372E-2	-1.772546887E0	-3.247861862E-1	1.802298551E0
1.829496639E1	-4.188179970E-3	-1.712436914E0	-2.415456772E-1	1.729393547E0
1.830516389E1	-9.860157967E-3	-1.640277028E0	-2.060546875E-1	1.653198260E0
1.831536139E1	-2.354001999E-2	-1.560907006E0	-1.873340607E-1	1.572284601E0
1.832555889E1	-2.605450153E-2	-1.527201414E0	-1.877737045E-1	1.538922337E0
1.833575643E1	-2.632677555E-2	-1.389929175E0	-6.362247467E-2	1.391633584E0
1.834595393E1	-2.856755257E-2	-1.360135555E0	-6.381702423E-2	1.361931513E0
1.835615146E1	-3.239774704E-2	-1.246636748E0	2.716350555E-2	1.247353459E0
1.836634896E1	-3.095448017E-2	-1.154394388E0	7.996177673E-2	1.157574390E0
1.837654639E1	-3.401327133E-2	-1.083618879E0	1.041049957E-1	1.089139398E0
1.838671052E1	-3.481400013E-2	-1.062928557E0	1.043014526E-1	1.068600920E0
1.839687472E1	-2.789568901E-2	-9.487893581E-1	2.027482986E-1	9.706112961E-1
