"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.420312500E4	1.210394789E-1
1.422656250E4	1.166299628E-1
1.425000000E4	1.322921244E-1
1.427343750E4	8.596013229E-2
1.429687500E4	8.952130952E-2
1.432031250E4	1.308829343E-1
1.434375000E4	9.553773947E-2
1.436718750E4	1.144293318E-1
1.439062500E4	1.477177502E-1
1.441406250E4	1.246058492E-1
1.443750000E4	1.149089427E-1
1.446093750E4	9.421515190E-2
1.448437500E4	1.372439055E-1
1.450781250E4	1.089463928E-1
1.453125000E4	1.111970616E-1
1.455468750E4	8.289524625E-2
1.457812500E4	9.642610144E-2
1.460156250E4	1.113100452E-1
1.462500000E4	7.766325669E-2
1.464843750E4	1.522980908E-1
1.467187500E4	9.420817077E-2
1.469531250E4	4.815210429E-2
1.471875000E4	1.061002761E-1
1.474218750E4	1.086196769E-1
1.476562500E4	1.234646770E-1
1.478906250E4	1.063317936E-1
1.481250000E4	1.914799965E-1
1.483593750E4	7.687518011E-2
1.485937500E4	1.801823683E-1
1.488281250E4	1.316227673E-1
1.490625000E4	1.438983339E-1
1.492968750E4	1.370027676E-1
1.495312500E4	1.978199855E-1
1.497656250E4	1.600101055E0
1.500000000E4	1.390368303E-1
1.502343750E4	1.062250215E-1
1.504687500E4	7.597606482E-2
1.507031250E4	1.315007281E-1
1.509375000E4	9.721531385E-2
1.511718750E4	7.687587465E-2
1.514062500E4	3.612889955E-2
1.516406250E4	6.304982752E-2
1.518750000E4	8.282248878E-2
1.521093750E4	1.254627021E-1
1.523437500E4	1.036046049E-1
1.525781250E4	1.427700488E-1
1.528125000E4	1.215217525E-1
1.530468750E4	1.031621292E-1
1.532812500E4	1.055632220E-1
1.535156250E4	6.808295470E-2
1.537500000E4	1.966059321E-1
1.539843750E4	1.238536501E-1
1.542187500E4	1.115369544E-1
1.544531250E4	1.352207006E-1
1.546875000E4	1.082537380E-1
1.549218750E4	7.502112244E-2
1.551562500E4	1.029577521E-1
1.553906250E4	8.913730400E-2
1.556250000E4	7.666721207E-2
1.558593750E4	7.432690297E-2
1.560937500E4	9.874421056E-2
1.563281250E4	1.219220690E-1
1.565625000E4	1.010150644E-1
1.567968750E4	1.333525106E-1
1.570312500E4	7.224600064E-2
1.572656250E4	1.217834202E-1
1.575000000E4	7.994119563E-2
1.577343750E4	1.212691779E-1
1.579687500E4	1.237083869E-1
1.582031250E4	1.141234509E-1
1.584375000E4	8.972494796E-2
1.586718750E4	9.289872071E-2
1.589062500E4	1.075337721E-1
1.591406250E4	1.229964553E-1
1.593750000E4	1.267966082E-1
1.596093750E4	1.108788364E-1
1.598437500E4	9.976387135E-2
1.600781250E4	1.102449889E-1
1.603125000E4	9.045426922E-2
1.605468750E4	8.397450461E-2
1.607812500E4	7.855515279E-2
1.610156250E4	8.124747122E-2
1.612500000E4	9.612660327E-2
1.614843750E4	9.315938944E-2
1.617187500E4	8.233000974E-2
1.619531250E4	1.015193719E-1
1.621875000E4	9.461582467E-2
1.624218750E4	8.526432267E-2
1.626562500E4	1.088582901E-1
1.628906250E4	9.548471076E-2
1.631250000E4	1.087675779E-1
1.633593750E4	1.049510898E-1
1.635937500E4	9.786563058E-2
1.638281250E4	8.934777561E-2
1.640625000E4	8.203050592E-2
1.642968750E4	1.174952141E-1
1.645312500E4	6.807018625E-2
1.647656250E4	1.138370396E-1
1.650000000E4	5.919322776E-2
1.652343750E4	8.586252526E-2
1.654687500E4	7.955637926E-2
1.657031250E4	9.956910288E-2
1.659375000E4	1.115426640E-1
1.661718750E4	7.315568868E-2
1.664062500E4	1.074575254E-1
1.666406250E4	1.076756668E-1
1.668750000E4	1.003609903E-1
1.671093750E4	6.173549528E-2
1.673437500E4	1.005122153E-1
1.675781250E4	7.409038000E-2
1.678125000E4	1.341499702E-1
1.680468750E4	1.020774677E-1
1.682812500E4	7.441651981E-2
1.685156250E4	1.049093489E-1
1.687500000E4	9.720016798E-2
1.689843750E4	7.749506421E-2
1.692187500E4	1.098289098E-1
1.694531250E4	9.526801909E-2
1.696875000E4	1.819927145E-1
1.699218750E4	1.479781039E-1
1.701562500E4	1.183641748E-1
1.703906250E4	8.977789238E-2
1.706250000E4	9.158464966E-2
1.708593750E4	9.564688162E-2
1.710937500E4	1.010723421E-1
1.713281250E4	9.153508957E-2
1.715625000E4	8.729137683E-2
1.717968750E4	6.638340683E-2
1.720312500E4	9.061945202E-2
1.722656250E4	8.331779235E-2
1.725000000E4	4.793130060E-2
1.727343750E4	9.268735355E-2
1.729687500E4	9.304270009E-2
1.732031250E4	8.543678241E-2
1.734375000E4	1.103026810E-1
1.736718750E4	1.035792186E-1
1.739062500E4	1.163446839E-1
1.741406250E4	8.394556527E-2
1.743750000E4	1.127610575E-1
1.746093750E4	6.986345308E-2
1.748437500E4	8.604892438E-2
1.750781250E4	1.065508918E-1
1.753125000E4	9.678821966E-2
1.755468750E4	9.688972785E-2
1.757812500E4	9.024595646E-2
1.760156250E4	9.801549927E-2
1.762500000E4	8.768807398E-2
1.764843750E4	9.209043802E-2
1.767187500E4	9.022961892E-2
1.769531250E4	6.740768859E-2
1.771875000E4	8.002887960E-2
1.774218750E4	9.696076665E-2
1.776562500E4	1.142587665E-1
1.778906250E4	9.604669333E-2
1.781250000E4	8.415163291E-2
1.783593750E4	7.915239404E-2
1.785937500E4	9.337227695E-2
1.788281250E4	9.302321739E-2
1.790625000E4	7.721504892E-2
1.792968750E4	1.033459601E-1
1.795312500E4	7.453568830E-2
1.797656250E4	7.754071371E-2
1.800000000E4	9.692425881E-2
1.802343750E4	7.553866177E-2
1.804687500E4	9.699717751E-2
1.807031250E4	7.086747146E-2
1.809375000E4	1.159272291E-1
1.811718750E4	1.035934124E-1
1.814062500E4	7.260562013E-2
1.816406250E4	1.120772658E-1
1.818750000E4	1.005791631E-1
1.821093750E4	1.276908087E-1
1.823437500E4	9.398224987E-2
1.825781250E4	1.023828525E-1
1.828125000E4	1.055350300E-1
1.830468750E4	6.758218546E-2
1.832812500E4	1.096808492E-1
1.835156250E4	1.141927005E-1
1.837500000E4	7.047090882E-2
1.839843750E4	7.857121524E-2
1.842187500E4	1.059963467E-1
1.844531250E4	1.286451594E-1
1.846875000E4	1.204875339E-1
1.849218750E4	6.331623316E-2
1.851562500E4	7.115487158E-2
1.853906250E4	8.796575400E-2
1.856250000E4	9.811042356E-2
1.858593750E4	8.746600345E-2
1.860937500E4	1.019504900E-1
1.863281250E4	7.597371638E-2
1.865625000E4	1.033714849E-1
1.867968750E4	9.875748385E-2
1.870312500E4	6.668975816E-2
1.872656250E4	8.281164271E-2
1.875000000E4	1.109821695E-1
1.877343750E4	1.131865607E-1
1.879687500E4	1.010677956E-1
