"Time (s)"	"Recording (a.u.)"
1.156250000E-2	-3.363139744E-2
1.158333333E-2	-3.820917386E-2
1.160416667E-2	-4.214606159E-2
1.162500000E-2	-4.635761589E-2
1.164583333E-2	-5.075228126E-2
1.166666667E-2	-5.371257668E-2
1.168750000E-2	-5.795464949E-2
1.170833333E-2	-6.170842616E-2
1.172916667E-2	-6.460768456E-2
1.175000000E-2	-6.744590594E-2
1.177083333E-2	-7.101657155E-2
1.179166667E-2	-7.312234870E-2
1.181250000E-2	-7.519760735E-2
1.183333333E-2	-7.754753258E-2
1.185416667E-2	-7.947019868E-2
1.187500000E-2	-8.151493881E-2
1.189583333E-2	-8.209479049E-2
1.191666667E-2	-8.343760491E-2
1.193750000E-2	-8.435316019E-2
1.195833333E-2	-8.438367870E-2
1.197916667E-2	-8.508560442E-2
1.200000000E-2	-8.432264168E-2
1.202083333E-2	-8.493301187E-2
1.204166667E-2	-8.368175298E-2
1.206250000E-2	-8.294930876E-2
1.208333333E-2	-8.209479049E-2
1.210416667E-2	-8.011108737E-2
1.212500000E-2	-7.898190252E-2
1.214583333E-2	-7.657094028E-2
1.216666667E-2	-7.464827418E-2
1.218750000E-2	-7.217627491E-2
1.220833333E-2	-6.900234993E-2
1.222916667E-2	-6.637775811E-2
1.225000000E-2	-6.283761101E-2
1.227083333E-2	-5.987731559E-2
1.229166667E-2	-5.609302042E-2
1.231250000E-2	-5.233924375E-2
1.233333333E-2	-4.886013367E-2
1.235416667E-2	-4.474013489E-2
1.237500000E-2	-4.025391400E-2
1.239583333E-2	-3.588976714E-2
1.241666667E-2	-3.152562029E-2
1.243750000E-2	-2.691732536E-2
1.245833333E-2	-2.197332682E-2
1.247916667E-2	-1.773125401E-2
1.250000000E-2	-1.306192206E-2
1.252083333E-2	-7.965330973E-3
1.254166667E-2	-2.685628834E-3
1.256250000E-2	1.647999512E-3
1.258333333E-2	6.775109104E-3
1.260416667E-2	1.184118168E-2
1.262500000E-2	1.632740257E-2
1.264583333E-2	2.078310495E-2
1.266666667E-2	2.597125156E-2
1.268750000E-2	3.009125034E-2
1.270833333E-2	3.534043397E-2
1.272916667E-2	3.946043275E-2
1.275000000E-2	4.385509812E-2
1.277083333E-2	4.815820795E-2
1.279166667E-2	5.203405866E-2
1.281250000E-2	5.551316874E-2
1.283333333E-2	5.957213050E-2
1.285416667E-2	6.271553697E-2
1.287500000E-2	6.625568407E-2
1.289583333E-2	6.906338694E-2
1.291666667E-2	7.193212683E-2
1.293750000E-2	7.412945952E-2
1.295833333E-2	7.678456984E-2
1.297916667E-2	7.831049532E-2
1.300000000E-2	8.053834651E-2
1.302083333E-2	8.160649434E-2
1.304166667E-2	8.359019745E-2
1.306250000E-2	8.386486404E-2
1.308333333E-2	8.490249336E-2
1.310416667E-2	8.505508591E-2
1.312500000E-2	8.505508591E-2
1.314583333E-2	8.536027100E-2
1.316666667E-2	8.429212317E-2
1.318750000E-2	8.383434553E-2
1.320833333E-2	8.322397534E-2
1.322916667E-2	8.172856838E-2
1.325000000E-2	7.953123569E-2
1.327083333E-2	7.849360637E-2
1.329166667E-2	7.611316263E-2
1.331250000E-2	7.391582995E-2
1.333333333E-2	7.123020112E-2
1.335416667E-2	6.830042421E-2
1.337500000E-2	6.567583239E-2
1.339583333E-2	6.222724082E-2
1.341666667E-2	5.801568651E-2
1.343750000E-2	5.484176153E-2
1.345833333E-2	5.117954039E-2
1.347916667E-2	4.696798608E-2
1.350000000E-2	4.293954283E-2
1.352083333E-2	3.875850703E-2
1.354166667E-2	3.421124912E-2
1.356250000E-2	2.969450972E-2
1.358333333E-2	2.471999268E-2
1.360416667E-2	1.956236457E-2
1.362500000E-2	1.553392132E-2
1.364583333E-2	1.043733024E-2
1.366666667E-2	5.676442763E-3
1.368750000E-2	5.493331706E-4
1.370833333E-2	-4.181035798E-3
1.372916667E-2	-9.369182409E-3
1.375000000E-2	-1.434369945E-2
1.377083333E-2	-1.876888333E-2
1.379166667E-2	-2.389599292E-2
1.381250000E-2	-2.813806574E-2
1.383333333E-2	-3.286843471E-2
1.385416667E-2	-3.744621113E-2
1.387500000E-2	-4.168828394E-2
1.389583333E-2	-4.608294931E-2
1.391666667E-2	-5.041657765E-2
1.393750000E-2	-5.359050264E-2
1.395833333E-2	-5.761894589E-2
1.397916667E-2	-6.085390790E-2
1.400000000E-2	-6.476027711E-2
1.402083333E-2	-6.701864681E-2
1.404166667E-2	-7.049775689E-2
1.406250000E-2	-7.293923765E-2
1.408333333E-2	-7.553331095E-2
1.410416667E-2	-7.696768090E-2
1.412500000E-2	-7.953123569E-2
1.414583333E-2	-8.075197607E-2
1.416666667E-2	-8.239997559E-2
1.418750000E-2	-8.328501236E-2
1.420833333E-2	-8.438367870E-2
1.422916667E-2	-8.484145634E-2
1.425000000E-2	-8.426160466E-2
1.427083333E-2	-8.536027100E-2
1.429166667E-2	-8.484145634E-2
1.431250000E-2	-8.380382702E-2
1.433333333E-2	-8.310190130E-2
1.435416667E-2	-8.252204962E-2
1.437500000E-2	-8.041627247E-2
1.439583333E-2	-7.947019868E-2
1.441666667E-2	-7.684560686E-2
1.443750000E-2	-7.528916288E-2
1.445833333E-2	-7.257301553E-2
1.447916667E-2	-7.000946074E-2
1.450000000E-2	-6.686605426E-2
1.452083333E-2	-6.360057375E-2
1.454166667E-2	-6.006042665E-2
1.456250000E-2	-5.670339061E-2
1.458333333E-2	-5.282753990E-2
1.460416667E-2	-4.919583728E-2
1.462500000E-2	-4.455702383E-2
1.464583333E-2	-4.110843226E-2
1.466666667E-2	-3.640858180E-2
1.468750000E-2	-3.176976836E-2
1.470833333E-2	-2.725302896E-2
1.472916667E-2	-2.258369701E-2
1.475000000E-2	-1.803643910E-2
1.477083333E-2	-1.281777398E-2
1.479166667E-2	-8.178960540E-3
1.481250000E-2	-2.929776910E-3
1.483333333E-2	1.647999512E-3
1.485416667E-2	6.408886990E-3
1.487500000E-2	1.159703360E-2
1.489583333E-2	1.641895810E-2
1.491666667E-2	2.099673452E-2
1.493750000E-2	2.600177007E-2
1.495833333E-2	3.039643544E-2
1.497916667E-2	3.534043397E-2
1.500000000E-2	3.912472915E-2
1.502083333E-2	4.373302408E-2
1.504166667E-2	4.806665242E-2
1.506250000E-2	5.166783654E-2
1.508333333E-2	5.575731681E-2
1.510416667E-2	5.954161199E-2
1.512500000E-2	6.317331462E-2
1.514583333E-2	6.637775811E-2
1.516666667E-2	6.881923887E-2
1.518750000E-2	7.211523789E-2
1.520833333E-2	7.455671865E-2
1.522916667E-2	7.678456984E-2
1.525000000E-2	7.885982849E-2
1.527083333E-2	8.059938353E-2
1.529166667E-2	8.276619770E-2
1.531250000E-2	8.331553087E-2
1.533333333E-2	8.432264168E-2
1.535416667E-2	8.517715995E-2
1.537500000E-2	8.581804865E-2
1.539583333E-2	8.542130802E-2
1.541666667E-2	8.532975249E-2
1.543750000E-2	8.508560442E-2
1.545833333E-2	8.450575274E-2
1.547916667E-2	8.319345683E-2
1.550000000E-2	8.203375347E-2
1.552083333E-2	8.114871670E-2
1.554166667E-2	7.867671743E-2
1.556250000E-2	7.669301431E-2
1.558333333E-2	7.440412610E-2
1.560416667E-2	7.193212683E-2
