"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.052343750E4	2.155306751E-1
1.054687500E4	3.503629681E-1
1.057031250E4	2.008307024E-1
1.059375000E4	1.139826434E-1
1.061718750E4	1.270858964E-1
1.064062500E4	3.185047144E-2
1.066406250E4	1.018218042E-1
1.068750000E4	2.571952703E-1
1.071093750E4	2.386543559E-1
1.073437500E4	6.153194688E-2
1.075781250E4	4.342727838E-1
1.078125000E4	1.794926192E-1
1.080468750E4	9.367500840E-2
1.082812500E4	1.867096427E-1
1.085156250E4	5.820644201E-2
1.087500000E4	8.119204692E-2
1.089843750E4	1.386475159E-1
1.092187500E4	7.065397704E-2
1.094531250E4	2.182834687E-1
1.096875000E4	1.648609401E-1
1.099218750E4	3.269402515E-2
1.101562500E4	1.465403316E-1
1.103906250E4	1.180325506E-1
1.106250000E4	1.812181620E-1
1.108593750E4	4.307006678E-1
1.110937500E4	1.145950433E-1
1.113281250E4	2.567960903E-1
1.115625000E4	2.768551249E-1
1.117968750E4	3.521034208E-1
1.120312500E4	5.015236743E-1
1.122656250E4	7.081730301E-1
1.125000000E4	5.850127695E-1
1.127343750E4	1.834185324E-1
1.129687500E4	2.035639571E-1
1.132031250E4	1.405964615E-1
1.134375000E4	1.468043916E-1
1.136718750E4	1.287257354E-1
1.139062500E4	4.638351677E-1
1.141406250E4	1.263413274E-1
1.143750000E4	1.337374140E-1
1.146093750E4	1.554025653E-2
1.148437500E4	2.296889977E-1
1.150781250E4	1.228386965E-1
1.153125000E4	8.677045678E-2
1.155468750E4	1.782275936E-1
1.157812500E4	1.272295173E-1
1.160156250E4	9.852760386E-2
1.162500000E4	1.105221973E-1
1.164843750E4	3.099246629E-1
1.167187500E4	1.292245137E-1
1.169531250E4	1.771547210E-1
1.171875000E4	2.746362467E-2
1.174218750E4	8.433516709E-2
1.176562500E4	8.660163961E-2
1.178906250E4	2.904699125E-1
1.181250000E4	9.148448652E-2
1.183593750E4	1.133102989E-1
1.185937500E4	2.128414412E-1
1.188281250E4	8.976678658E-2
1.190625000E4	8.589408740E-2
1.192968750E4	7.062607567E-2
1.195312500E4	7.846318600E-2
1.197656250E4	2.814285174E-2
