"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.073437500E4	2.041864797E-2
1.075781250E4	5.786947092E-2
1.078125000E4	2.922791687E-2
1.080468750E4	1.540931793E-2
1.082812500E4	4.608238951E-2
1.085156250E4	1.753132794E-2
1.087500000E4	4.516020308E-2
1.089843750E4	3.738844249E-2
1.092187500E4	4.268802457E-2
1.094531250E4	5.888520999E-2
1.096875000E4	5.418845315E-2
1.099218750E4	4.786526004E-2
1.101562500E4	5.084707896E-2
1.103906250E4	3.460170214E-2
1.106250000E4	3.220080522E-2
1.108593750E4	2.633529505E-2
1.110937500E4	3.959350585E-2
1.113281250E4	1.993169592E-2
1.115625000E4	3.260963830E-2
1.117968750E4	2.930033737E-2
1.120312500E4	2.874904575E-2
1.122656250E4	3.279736975E-2
1.125000000E4	3.740425986E-2
1.127343750E4	4.288223550E-2
1.129687500E4	4.101013327E-2
1.132031250E4	1.898957426E-2
1.134375000E4	2.610346792E-2
1.136718750E4	3.719168089E-2
1.139062500E4	5.633847731E-2
1.141406250E4	1.875110961E-2
1.143750000E4	4.485732558E-2
1.146093750E4	3.998229252E-2
1.148437500E4	5.199627222E-2
1.150781250E4	4.266583120E-2
1.153125000E4	3.481924715E-2
1.155468750E4	3.296803006E-2
1.157812500E4	4.494591890E-2
1.160156250E4	3.809724646E-2
1.162500000E4	2.971776380E-2
1.164843750E4	3.038295634E-2
1.167187500E4	4.543284367E-2
1.169531250E4	3.824498052E-2
1.171875000E4	4.806394579E-2
1.174218750E4	6.027052592E-2
1.176562500E4	5.559510564E-2
1.178906250E4	3.030006261E-2
1.181250000E4	5.825330536E-2
1.183593750E4	2.178609855E-2
1.185937500E4	5.549901290E-2
1.188281250E4	6.398189131E-2
1.190625000E4	7.436713351E-2
1.192968750E4	5.857228446E-2
1.195312500E4	9.619242934E-3
1.197656250E4	4.197919850E-2
1.200000000E4	6.369226382E-2
1.202343750E4	6.122879392E-3
1.204687500E4	4.012542184E-2
1.207031250E4	2.654450980E-2
1.209375000E4	3.736989613E-2
1.211718750E4	7.153614840E-2
1.214062500E4	1.869685303E-2
1.216406250E4	8.885810493E-2
1.218750000E4	3.181147558E-2
1.221093750E4	4.399327132E-2
1.223437500E4	3.573224073E-2
1.225781250E4	4.919361257E-2
1.228125000E4	5.655234243E-2
1.230468750E4	4.094627115E-2
1.232812500E4	1.991729537E-2
1.235156250E4	2.409024272E-2
1.237500000E4	1.814829498E-2
1.239843750E4	4.410496052E-2
1.242187500E4	6.669855631E-2
1.244531250E4	1.247633795E-2
1.246875000E4	4.315568831E-2
1.249218750E4	4.948428255E-2
1.251562500E4	3.504273498E-2
1.253906250E4	1.574864053E-2
1.256250000E4	2.616628205E-2
1.258593750E4	7.156846036E-2
1.260937500E4	2.359078079E-2
1.263281250E4	5.291465936E-2
1.265625000E4	3.165889948E-2
1.267968750E4	8.274474407E-3
1.270312500E4	5.531627532E-2
1.272656250E4	3.802045569E-2
1.275000000E4	3.256493659E-2
1.277343750E4	5.084420756E-2
1.279687500E4	3.675976583E-2
1.282031250E4	4.017369879E-2
1.284375000E4	3.510509838E-2
1.286718750E4	3.217089205E-2
1.289062500E4	3.084852595E-2
1.291406250E4	3.509283171E-2
1.293750000E4	1.531691418E-2
1.296093750E4	1.264598906E-2
1.298437500E4	2.736558609E-2
1.300781250E4	2.075090555E-2
1.303125000E4	5.469851911E-2
1.305468750E4	4.547335300E-2
1.307812500E4	4.075058475E-2
1.310156250E4	2.541052231E-2
1.312500000E4	3.819675221E-2
1.314843750E4	2.028913965E-2
1.317187500E4	4.418456588E-2
1.319531250E4	5.551184894E-2
1.321875000E4	4.233344326E-2
1.324218750E4	2.393622333E-2
1.326562500E4	2.744281322E-2
1.328906250E4	2.605662836E-2
1.331250000E4	3.684888634E-2
1.333593750E4	4.085173731E-2
1.335937500E4	4.374221907E-2
1.338281250E4	4.766843503E-2
1.340625000E4	2.668193404E-2
1.342968750E4	1.368664775E-2
1.345312500E4	2.092550755E-2
1.347656250E4	5.814157718E-2
1.350000000E4	3.581659906E-2
1.352343750E4	2.442306817E-2
1.354687500E4	3.854195989E-2
1.357031250E4	2.790451193E-2
1.359375000E4	2.857607626E-2
1.361718750E4	1.506962441E-2
1.364062500E4	4.171100946E-2
1.366406250E4	3.526176419E-2
1.368750000E4	2.407537882E-2
1.371093750E4	2.509937973E-2
1.373437500E4	2.717497436E-2
1.375781250E4	3.361633258E-2
1.378125000E4	4.024701234E-2
1.380468750E4	4.508932279E-2
1.382812500E4	1.822149179E-2
1.385156250E4	3.167314023E-2
1.387500000E4	3.188643498E-2
1.389843750E4	1.258762145E-2
1.392187500E4	2.369881166E-2
1.394531250E4	5.380413599E-2
1.396875000E4	4.960940300E-2
1.399218750E4	3.514397119E-2
1.401562500E4	3.565893681E-2
1.403906250E4	3.709415631E-2
1.406250000E4	3.585649637E-2
1.408593750E4	3.299293428E-2
1.410937500E4	3.710607107E-2
1.413281250E4	1.985138543E-2
1.415625000E4	1.917797166E-2
1.417968750E4	1.886319175E-2
1.420312500E4	2.814128593E-2
1.422656250E4	4.747577595E-2
1.425000000E4	3.475458661E-2
1.427343750E4	5.306894184E-2
1.429687500E4	7.213520926E-3
1.432031250E4	4.039121880E-2
1.434375000E4	4.068483674E-2
1.436718750E4	4.020082462E-2
1.439062500E4	4.314711669E-2
1.441406250E4	2.939269667E-2
1.443750000E4	4.407160827E-2
1.446093750E4	9.032068081E-3
1.448437500E4	2.479105510E-2
1.450781250E4	2.692214629E-2
1.453125000E4	2.999956198E-4
1.455468750E4	3.692695363E-2
1.457812500E4	3.192159221E-2
1.460156250E4	1.521438576E-2
1.462500000E4	3.071399307E-2
1.464843750E4	3.427343147E-2
1.467187500E4	3.006282466E-2
1.469531250E4	1.730733101E-2
1.471875000E4	1.546461744E-2
1.474218750E4	3.679443829E-2
1.476562500E4	4.643483444E-2
1.478906250E4	2.439101431E-2
1.481250000E4	4.060911518E-2
1.483593750E4	4.316750549E-2
1.485937500E4	3.259074507E-2
1.488281250E4	5.731371910E-2
1.490625000E4	3.432237040E-2
1.492968750E4	3.322112797E-2
1.495312500E4	3.439469986E-2
1.497656250E4	4.789038346E-2
1.500000000E4	2.528478384E-2
1.502343750E4	3.506871356E-2
1.504687500E4	1.803597887E-2
1.507031250E4	2.667506235E-2
1.509375000E4	3.564698417E-2
1.511718750E4	4.354086289E-2
1.514062500E4	1.339528039E-2
1.516406250E4	3.792891945E-2
1.518750000E4	8.220359088E-3
1.521093750E4	4.836804600E-3
1.523437500E4	2.245257477E-2
1.525781250E4	1.037370737E-2
1.528125000E4	2.121254202E-2
1.530468750E4	4.261860152E-2
1.532812500E4	2.285233806E-2
1.535156250E4	2.145704552E-2
1.537500000E4	1.494483840E-2
1.539843750E4	3.386816709E-2
1.542187500E4	2.032975931E-2
1.544531250E4	2.522472534E-2
1.546875000E4	3.261776928E-2
1.549218750E4	1.662641252E-2
1.551562500E4	1.372343275E-2
1.553906250E4	2.888362328E-2
1.556250000E4	4.319699187E-2
1.558593750E4	2.101618419E-2
1.560937500E4	1.738781877E-2
1.563281250E4	2.267032211E-2
1.565625000E4	3.701633806E-2
1.567968750E4	5.297157920E-2
1.570312500E4	4.375755572E-2
1.572656250E4	1.690550268E-2
1.575000000E4	3.741266750E-2
1.577343750E4	6.294044154E-3
1.579687500E4	2.232206430E-2
1.582031250E4	1.525638617E-2
1.584375000E4	1.140878550E-2
1.586718750E4	1.616702343E-2
1.589062500E4	1.744541737E-2
1.591406250E4	4.021768418E-2
1.593750000E4	2.838250227E-2
1.596093750E4	2.615601308E-2
1.598437500E4	2.755285753E-2
1.600781250E4	5.752614798E-2
1.603125000E4	5.108336202E-2
1.605468750E4	1.981760347E-2
1.607812500E4	2.008421554E-2
1.610156250E4	4.008178181E-2
1.612500000E4	4.728250615E-2
1.614843750E4	1.115401405E-2
1.617187500E4	2.359946158E-2
1.619531250E4	3.237278104E-2
1.621875000E4	4.936555007E-2
1.624218750E4	3.166816761E-2
1.626562500E4	2.927875598E-2
1.628906250E4	3.376538084E-2
1.631250000E4	2.655136169E-2
1.633593750E4	3.406499243E-2
1.635937500E4	3.577699133E-2
1.638281250E4	2.144282577E-2
1.640625000E4	5.834276955E-2
1.642968750E4	4.350820735E-2
1.645312500E4	3.253281419E-2
1.647656250E4	3.506087405E-2
1.650000000E4	1.514541062E-2
1.652343750E4	3.062403244E-2
1.654687500E4	3.080581094E-2
1.657031250E4	4.572059578E-2
1.659375000E4	4.288246879E-2
1.661718750E4	1.339933814E-2
1.664062500E4	4.119320664E-2
1.666406250E4	2.529050785E-2
1.668750000E4	1.679946097E-2
1.671093750E4	1.928954080E-2
1.673437500E4	2.578050928E-2
1.675781250E4	4.804694447E-2
1.678125000E4	3.672032591E-2
1.680468750E4	3.621556346E-2
1.682812500E4	1.741467604E-2
1.685156250E4	1.505121147E-2
1.687500000E4	2.488036807E-2
1.689843750E4	1.525429884E-2
1.692187500E4	2.799453065E-2
1.694531250E4	2.960773367E-2
1.696875000E4	1.965298011E-2
1.699218750E4	5.497980075E-2
1.701562500E4	1.326283328E-2
1.703906250E4	2.221605342E-2
1.706250000E4	3.976926355E-2
1.708593750E4	4.652952262E-2
1.710937500E4	1.703991956E-2
1.713281250E4	3.392922452E-2
1.715625000E4	4.228439556E-2
1.717968750E4	1.647844609E-2
1.720312500E4	2.240950174E-2
1.722656250E4	1.640961538E-2
1.725000000E4	3.794759079E-2
1.727343750E4	3.958136912E-2
1.729687500E4	2.036960590E-2
1.732031250E4	2.010761487E-2
