"Time (s)"	"Frequency (Hz)"	"Speed (m/s)"
2.318411127E1	9.987850186E2	-4.135961860E-1
2.320411168E1	9.988110509E2	-4.047238922E-1
2.322411210E1	9.989306460E2	-3.639695561E-1
2.324411252E1	9.988786535E2	-3.816858226E-1
2.326411293E1	9.990096078E2	-3.370671763E-1
2.328411335E1	9.991677135E2	-2.832131394E-1
2.330411377E1	9.991345642E2	-2.945030329E-1
2.332411418E1	9.993680454E2	-2.150004419E-1
2.334411460E1	9.995055236E2	-1.682051392E-1
2.336411502E1	9.997421488E2	-8.769200892E-2
2.338411543E1	1.000005752E3	1.955817016E-3
2.340411585E1	1.000350752E3	1.192139670E-1
2.342411627E1	1.000563702E3	1.915506622E-1
2.344411668E1	1.000762985E3	2.592172737E-1
2.346411710E1	1.000829419E3	2.817687907E-1
2.348411752E1	1.000866416E3	2.943265001E-1
2.350411793E1	1.000878828E3	2.985390183E-1
2.352411835E1	1.000804811E3	2.734158214E-1
2.354411877E1	1.000842681E3	2.862702727E-1
2.356411918E1	1.001008236E3	3.424548693E-1
2.358411960E1	1.000950462E3	3.228502280E-1
2.360412002E1	1.000963884E3	3.274050084E-1
2.362412043E1	1.001012009E3	3.437353277E-1
2.364412085E1	1.001125316E3	3.821772066E-1
2.366412127E1	1.001328292E3	4.510201410E-1
2.368154971E1	1.001684887E3	5.718980907E-1
2.370155013E1	1.001656120E3	5.621497940E-1
2.372155055E1	1.001312756E3	4.457519454E-1
2.374155096E1	1.000844238E3	2.867987338E-1
2.376155138E1	1.000330335E3	1.122766607E-1
2.378155180E1	1.000567180E3	1.927319415E-1
2.380155221E1	9.998458077E2	-5.243345977E-2
2.382155263E1	1.000256029E3	8.702754446E-2
2.384155305E1	1.000126847E3	4.312238494E-2
2.386155346E1	1.000217755E3	7.402070502E-2
2.388155388E1	1.000184913E3	6.285863531E-2
2.390155430E1	1.000116493E3	3.960296323E-2
2.392155471E1	1.000068505E3	2.328997592E-2
2.394155513E1	9.998521070E2	-5.029105947E-2
2.396155555E1	9.999259425E2	-2.518143074E-2
2.398155596E1	9.998072105E2	-6.556105867E-2
2.400155638E1	9.997222673E2	-9.445536551E-2
2.402155680E1	9.996780285E2	-1.095055542E-1
2.404155721E1	9.996955860E2	-1.035322663E-1
2.406155763E1	9.995105602E2	-1.664910317E-1
2.408155805E1	9.994585061E2	-1.842076577E-1
2.410155846E1	9.992949301E2	-2.398929237E-1
2.412155888E1	9.993648391E2	-2.160919591E-1
2.414155930E1	9.992932707E2	-2.404578865E-1
2.416155971E1	9.993285990E2	-2.284297027E-1
2.418156013E1	9.995174567E2	-1.641439284E-1
2.420156055E1	9.997263114E2	-9.307958521E-2
2.422156096E1	1.000142095E3	4.830532338E-2
2.424156138E1	1.000467121E3	1.587469848E-1
2.426156180E1	1.000903923E3	3.070564175E-1
2.428156221E1	1.001276312E3	4.333930478E-1
2.430156263E1	1.001392763E3	4.728807039E-1
2.432156305E1	1.001366625E3	4.640182630E-1
2.434156346E1	1.001279996E3	4.346423148E-1
2.436156388E1	1.000908786E3	3.087067068E-1
2.438548675E1	1.000601252E3	2.043028970E-1
2.440548717E1	1.000568449E3	1.931629583E-1
2.442548759E1	1.000360116E3	1.223952347E-1
2.444548800E1	1.000421195E3	1.431460869E-1
2.446548842E1	1.000380868E3	1.294458242E-1
2.448548884E1	1.000325625E3	1.106764263E-1
2.450548925E1	1.000278380E3	9.462285081E-2
2.452548967E1	1.000282801E3	9.612511240E-2
2.454549009E1	1.000366286E3	1.244917351E-1
2.456549050E1	1.000439794E3	1.494640866E-1
2.458549092E1	1.000407018E3	1.383297714E-1
2.460549134E1	1.000384097E3	1.305428486E-1
2.462549175E1	1.000294648E3	1.001508910E-1
2.464549217E1	1.000147421E3	5.011567060E-2
2.466549259E1	9.999439908E2	-1.904418334E-2
2.468549300E1	9.997630015E2	-8.059857777E-2
2.470549342E1	9.996313496E2	-1.253873569E-1
2.472549384E1	9.994959211E2	-1.714732630E-1
2.474549425E1	9.993680789E2	-2.149890460E-1
2.476549467E1	9.992714031E2	-2.479035623E-1
2.478549509E1	9.991434981E2	-2.914602930E-1
2.480549550E1	9.991246228E2	-2.978889976E-1
2.482549592E1	9.990412334E2	-3.262934693E-1
2.484549634E1	9.990820418E2	-3.123925571E-1
2.486549675E1	9.990685437E2	-3.169904004E-1
2.488549717E1	9.992034158E2	-2.710545381E-1
2.490549759E1	9.992389397E2	-2.589575900E-1
2.492549800E1	9.993097320E2	-2.348532215E-1
2.494549842E1	9.994001431E2	-2.040737757E-1
2.496549884E1	9.995581174E2	-1.503064975E-1
2.498549925E1	9.996581962E2	-1.162530137E-1
2.500549967E1	9.998067036E2	-6.573347847E-2
2.502550009E1	1.000084493E3	2.872517342E-2
2.504550050E1	1.000262813E3	8.933288276E-2
2.506550092E1	1.000547985E3	1.862127778E-1
2.508205775E1	1.000787889E3	2.676713106E-1
2.510205817E1	1.000867112E3	2.945625335E-1
2.512205858E1	1.001085137E3	3.685465796E-1
2.514205900E1	1.001002144E3	3.403877411E-1
2.516205942E1	1.001055394E3	3.584556814E-1
2.518205983E1	1.000997305E3	3.387459901E-1
2.520206025E1	1.001074844E3	3.650545342E-1
2.522206067E1	1.001001945E3	3.403202261E-1
2.524206108E1	1.001081419E3	3.672854356E-1
2.526206150E1	1.001185792E3	4.026916138E-1
2.528206192E1	1.001073474E3	3.645897491E-1
2.530206233E1	1.001004069E3	3.410409689E-1
2.532206275E1	1.001002446E3	3.404904788E-1
2.534206317E1	1.000984833E3	3.345136245E-1
2.536206358E1	1.001306469E3	4.436197897E-1
2.538206400E1	1.001390327E3	4.720550153E-1
2.540206442E1	1.001608060E3	5.458626872E-1
2.542206483E1	1.001574698E3	5.345555792E-1
2.544206525E1	1.001095732E3	3.721411915E-1
2.546206567E1	1.000860603E3	2.923533201E-1
2.548206608E1	1.000274257E3	9.322170357E-2
2.550206650E1	1.000569828E3	1.936310458E-1
2.552206692E1	1.000580989E3	1.974214346E-1
2.554206733E1	1.000489321E3	1.662877587E-1
2.556206775E1	1.000413312E3	1.404679606E-1
2.558206817E1	1.000361727E3	1.229426893E-1
2.560206858E1	1.000200660E3	6.821086696E-2
2.562206900E1	9.999528699E2	-1.602497320E-2
2.564206942E1	9.999481746E2	-1.762154301E-2
2.566206983E1	9.998228774E2	-6.023235172E-2
2.568207025E1	9.997406692E2	-8.819535744E-2
2.570207067E1	9.995736944E2	-1.450057083E-1
2.572207108E1	9.995305991E2	-1.596712658E-1
2.574207150E1	9.992367360E2	-2.597079794E-1
2.576207192E1	9.993422792E2	-2.237722355E-1
2.578064625E1	9.992830458E2	-2.439393292E-1
2.580064667E1	9.993349673E2	-2.262615757E-1
2.582064708E1	9.993183756E2	-2.319103597E-1
2.584064750E1	9.994084169E2	-2.012573040E-1
2.586064792E1	9.992808342E2	-2.446923430E-1
2.588064833E1	9.996024876E2	-1.352079573E-1
2.590064875E1	9.997197334E2	-9.531734532E-2
2.592064917E1	1.000169746E3	5.770374554E-2
2.594064958E1	1.000483988E3	1.644762477E-1
2.596065000E1	1.000890276E3	3.024245757E-1
2.598065042E1	1.001393753E3	4.732164241E-1
2.600065083E1	1.001650042E3	5.600900437E-1
2.602065125E1	1.001452908E3	4.932721132E-1
2.604065167E1	1.001709936E3	5.803856510E-1
2.606065208E1	1.001400106E3	4.753705488E-1
2.608065250E1	1.001279828E3	4.345853684E-1
2.610065292E1	1.001076670E3	3.656742149E-1
2.612065333E1	1.000825105E3	2.803044844E-1
2.614065375E1	1.000783969E3	2.663405682E-1
2.616065417E1	1.000714672E3	2.428150072E-1
2.618065458E1	1.000605391E3	2.057085310E-1
2.620065500E1	1.000638373E3	2.169083873E-1
2.622065542E1	1.000664513E3	2.257845291E-1
2.624065583E1	1.000605401E3	2.057117769E-1
2.626065625E1	1.000574739E3	1.952991712E-1
2.628065667E1	1.000750414E3	2.549494802E-1
2.630065708E1	1.000642593E3	2.183411713E-1
2.632065750E1	1.000654167E3	2.222715379E-1
2.634065792E1	1.000698834E3	2.374377901E-1
2.636065833E1	1.000754037E3	2.561793079E-1
2.638065875E1	1.000662067E3	2.249538163E-1
2.640065917E1	1.000679156E3	2.307563961E-1
2.642065958E1	1.000625771E3	2.126289133E-1
2.644066000E1	1.000490587E3	1.667176735E-1
2.646066042E1	1.000409389E3	1.391352205E-1
2.648497617E1	1.000261108E3	8.875363493E-2
2.650497659E1	1.000204599E3	6.954931466E-2
2.652497701E1	1.000188467E3	6.406678437E-2
2.654497742E1	1.000063629E3	2.163247841E-2
2.656497784E1	1.000131804E3	4.480759735E-2
2.658497826E1	1.000125978E3	4.282715469E-2
2.660497867E1	1.000196274E3	6.672020947E-2
2.662497909E1	1.000133717E3	4.545764427E-2
2.664497951E1	1.000282308E3	9.595750459E-2
2.666497992E1	1.000415311E3	1.411469674E-1
2.668498034E1	1.000495316E3	1.683239178E-1
2.670498076E1	1.000633333E3	2.151968155E-1
2.672498117E1	1.000829047E3	2.816424569E-1
2.674498159E1	1.000937423E3	3.184253076E-1
2.676498201E1	1.001069676E3	3.633013912E-1
2.678498242E1	1.001106928E3	3.759393101E-1
2.680498284E1	1.001159539E3	3.937865222E-1
2.682498326E1	1.001122731E3	3.813005142E-1
2.684498367E1	1.001147622E3	3.897442907E-1
2.686498409E1	1.001183402E3	4.018812349E-1
2.688498451E1	1.001322396E3	4.490207777E-1
2.690498492E1	1.001278948E3	4.342869963E-1
2.692498534E1	1.001284017E3	4.360058387E-1
2.694498576E1	1.001279298E3	4.344056895E-1
2.696498617E1	1.001258618E3	4.273920393E-1
2.698498659E1	1.001187272E3	4.031937536E-1
2.700498701E1	1.001280582E3	4.348410590E-1
2.702498742E1	1.001181589E3	4.012662268E-1
2.704498784E1	1.001159876E3	3.939011276E-1
2.706498826E1	1.001238746E3	4.206525252E-1
2.708498867E1	1.001334973E3	4.532855986E-1
2.710498909E1	1.001336632E3	4.538483679E-1
2.712498951E1	1.001217030E3	4.132871012E-1
2.714498992E1	1.001083742E3	3.680732968E-1
2.716499034E1	1.000833430E3	2.831301249E-1
2.718324121E1	1.000318343E3	1.082021275E-1
2.720324163E1	1.000166140E3	5.647833596E-2
2.722324204E1	9.993581000E2	-2.183861780E-1
2.724324246E1	1.000622543E3	2.115330839E-1
2.726324288E1	1.000259158E3	8.809073212E-2
2.728324329E1	1.000090116E3	3.063676041E-2
2.730324371E1	9.998915212E2	-3.688679211E-2
2.732324413E1	9.997635736E2	-8.040398063E-2
2.734324454E1	9.996199951E2	-1.292507827E-1
2.736324496E1	9.994690612E2	-1.806150858E-1
2.738324538E1	9.993224112E2	-2.305363963E-1
2.740324579E1	9.993139367E2	-2.334216520E-1
2.742324621E1	9.991097178E2	-3.029656702E-1
2.744324663E1	9.990297380E2	-3.302094718E-1
2.746324704E1	9.991770519E2	-2.800327921E-1
2.748324746E1	9.991774027E2	-2.799133231E-1
2.750324788E1	9.991043162E2	-3.048055014E-1
2.752324829E1	9.991737811E2	-2.811467033E-1
2.754324871E1	9.992472331E2	-2.561335523E-1
2.756324913E1	9.993860110E2	-2.088845136E-1
2.758324954E1	9.993765373E2	-2.121095663E-1
2.760324996E1	9.996447891E2	-1.208146292E-1
2.762325038E1	9.999324361E2	-2.297328139E-2
2.764325079E1	1.000188790E3	6.417644110E-2
2.766325121E1	1.000482388E3	1.639326741E-1
2.768325163E1	1.000862577E3	2.930235925E-1
2.770325204E1	1.001244794E3	4.227038021E-1
2.772325246E1	1.001585718E3	5.382906042E-1
2.774325288E1	1.001628470E3	5.527795497E-1
2.776325329E1	1.001495694E3	5.077765215E-1
2.778325371E1	1.001362868E3	4.627446141E-1
2.780325413E1	1.001258315E3	4.272894232E-1
2.782325454E1	1.001164827E3	3.955803282E-1
2.784325496E1	1.001096572E3	3.724259774E-1
2.786325538E1	1.000937417E3	3.184233660E-1
2.788225721E1	1.000908638E3	3.086565643E-1
2.790225763E1	1.000744943E3	2.530920307E-1
2.792225804E1	1.000649393E3	2.206504245E-1
2.794225846E1	1.000600294E3	2.039774308E-1
2.796225888E1	1.000633419E3	2.152262004E-1
2.798225929E1	1.000608745E3	2.068472338E-1
2.800225971E1	1.000694510E3	2.359694990E-1
2.802226013E1	1.000701818E3	2.384508238E-1
2.804226054E1	1.000808759E3	2.747557957E-1
2.806226096E1	1.000818319E3	2.780010788E-1
2.808226138E1	1.000931211E3	3.163172348E-1
2.810226179E1	1.000952515E3	3.235470764E-1
2.812226221E1	1.000937351E3	3.184007886E-1
2.814226263E1	1.001009863E3	3.430069435E-1
2.816226304E1	1.000949989E3	3.226896453E-1
2.818226346E1	1.000912286E3	3.098944122E-1
2.820226388E1	1.000997066E3	3.386648206E-1
2.822226429E1	1.000918551E3	3.120208395E-1
2.824226471E1	1.001031234E3	3.502584449E-1
2.826226513E1	1.000901605E3	3.062694054E-1
2.828226554E1	1.000930700E3	3.161436174E-1
2.830226596E1	1.000986281E3	3.350050945E-1
2.832226638E1	1.000951498E3	3.232017114E-1
2.834226679E1	1.000927499E3	3.150572863E-1
2.836226721E1	1.001059893E3	3.599820150E-1
2.838226763E1	1.001051686E3	3.571977319E-1
2.840226804E1	1.001256448E3	4.266563593E-1
2.842226846E1	1.001099723E3	3.734949107E-1
2.844226888E1	1.001193420E3	4.052792540E-1
2.846226929E1	1.001206236E3	4.096259710E-1
2.848226971E1	1.001253737E3	4.257369170E-1
2.850227013E1	1.001294589E3	4.395910466E-1
2.852227054E1	1.001351463E3	4.588774231E-1
2.854227096E1	1.001443065E3	4.899350284E-1
2.856227138E1	1.001443809E3	4.901874402E-1
2.858257933E1	1.001464833E3	4.973148024E-1
2.860257974E1	1.001517394E3	5.151321328E-1
2.862258016E1	1.001582845E3	5.373168345E-1
2.864258058E1	1.001513358E3	5.137643255E-1
2.866258099E1	1.001572479E3	5.338033890E-1
2.868258141E1	1.001456278E3	4.944143828E-1
2.870258183E1	1.001496029E3	5.078900943E-1
2.872258224E1	1.001355116E3	4.601157999E-1
2.874258266E1	1.001303757E3	4.427001871E-1
2.876258308E1	1.001290780E3	4.382993838E-1
2.878258349E1	1.001073342E3	3.645449555E-1
2.880258391E1	1.001183810E3	4.020196063E-1
2.882258433E1	1.001318227E3	4.476072215E-1
2.884258474E1	1.001426224E3	4.842256440E-1
2.886258516E1	1.001973808E3	6.697726271E-1
2.888258558E1	1.001842824E3	6.254075607E-1
2.890258599E1	1.001870900E3	6.349182395E-1
2.892258641E1	1.001468158E3	4.984420176E-1
2.894258683E1	1.001231303E3	4.181280173E-1
2.896258724E1	1.000910357E3	3.092399766E-1
2.898258766E1	1.000508686E3	1.728653087E-1
2.900258808E1	1.000313453E3	1.065405302E-1
2.902258849E1	9.999546791E2	-1.540978792E-2
2.904258891E1	9.997217061E2	-9.464625415E-2
2.906258933E1	9.995935805E2	-1.382388284E-1
2.908258974E1	9.993449440E2	-2.228650155E-1
2.910259016E1	9.992447824E2	-2.569680498E-1
2.912259058E1	9.993558365E2	-2.191567645E-1
2.914259099E1	9.992607721E2	-2.515234156E-1
2.916259141E1	9.991226874E2	-2.985481877E-1
2.918259183E1	9.990923085E2	-3.088955057E-1
2.920259224E1	9.991434763E2	-2.914677136E-1
2.922259266E1	9.989794896E2	-3.473279875E-1
2.924259308E1	9.991005866E2	-3.060758561E-1
2.926259349E1	9.991531625E2	-2.881687723E-1
2.928576721E1	9.992685732E2	-2.488671549E-1
2.930576763E1	9.993681682E2	-2.149586364E-1
2.932576804E1	9.995690030E2	-1.466021742E-1
2.934576846E1	9.997336521E2	-9.058241996E-2
2.936576888E1	9.999690262E2	-1.053140600E-2
2.938576929E1	1.000087657E3	2.980066930E-2
2.940576971E1	1.000262526E3	8.923542572E-2
2.942577013E1	1.000522251E3	1.774727429E-1
2.944577054E1	1.000578236E3	1.964866680E-1
2.946577096E1	1.000794020E3	2.697526467E-1
2.948577138E1	1.000785838E3	2.669752155E-1
2.950577179E1	1.000530251E3	1.801898155E-1
2.952577221E1	1.000807266E3	2.742490958E-1
2.954577263E1	1.000611499E3	2.077827411E-1
2.956577304E1	1.000699738E3	2.377444933E-1
2.958577346E1	1.000503320E3	1.710428201E-1
2.960577388E1	1.000577517E3	1.962424061E-1
2.962577429E1	1.000337330E3	1.146536789E-1
2.964577471E1	1.000337054E3	1.145599048E-1
2.966577513E1	1.000266464E3	9.057354613E-2
2.968577554E1	1.000336857E3	1.144928326E-1
2.970577596E1	1.000330144E3	1.122118829E-1
2.972577638E1	1.000387130E3	1.315732194E-1
2.974577679E1	1.000317469E3	1.079051883E-1
2.976577721E1	1.000430080E3	1.461642148E-1
2.978577763E1	1.000456969E3	1.552986328E-1
2.980577804E1	1.000618176E3	2.100501316E-1
2.982577846E1	1.000585865E3	1.990773154E-1
2.984577888E1	1.000631594E3	2.146062988E-1
2.986577929E1	1.000792327E3	2.691778755E-1
2.988577971E1	1.000854097E3	2.901452721E-1
2.990578013E1	1.000892036E3	3.030218965E-1
2.992578054E1	1.000966596E3	3.283251424E-1
2.994578096E1	1.001048110E3	3.559841385E-1
2.996578138E1	1.001059272E3	3.597712340E-1
2.998189125E1	1.001107366E3	3.760878245E-1
3.000189166E1	1.001196488E3	4.063197794E-1
3.002189208E1	1.001215690E3	4.128328693E-1
3.004189250E1	1.001231514E3	4.181997856E-1
3.006189291E1	1.001281003E3	4.349838626E-1
3.008189333E1	1.001282252E3	4.354072338E-1
3.010189375E1	1.001301223E3	4.418409169E-1
3.012189416E1	1.001265079E3	4.295832907E-1
3.014189458E1	1.001386043E3	4.706023938E-1
3.016189500E1	1.001324888E3	4.498658990E-1
3.018189541E1	1.001380321E3	4.686623001E-1
3.020189583E1	1.001502846E3	5.102007712E-1
3.022189625E1	1.001488367E3	5.052928154E-1
3.024189666E1	1.001478631E3	5.019922447E-1
3.026189708E1	1.001336020E3	4.536405940E-1
3.028189750E1	1.001401177E3	4.757334763E-1
3.030189791E1	1.001354021E3	4.597445748E-1
3.032189833E1	1.001419465E3	4.819339217E-1
3.034189875E1	1.001250223E3	4.245450483E-1
3.036189916E1	1.001346502E3	4.571950170E-1
3.038189958E1	1.001319764E3	4.481282483E-1
3.040190000E1	1.001330549E3	4.517855308E-1
3.042190041E1	1.001227835E3	4.169520587E-1
3.044190083E1	1.001128699E3	3.833248812E-1
3.046190125E1	1.001043831E3	3.545325751E-1
3.048190166E1	1.000924228E3	3.139475006E-1
3.050190208E1	1.000761101E3	2.585774428E-1
3.052190250E1	1.000571559E3	1.942190856E-1
3.054190291E1	1.000347142E3	1.179874622E-1
3.056190333E1	1.000205235E3	6.976565400E-2
3.058190375E1	9.995532760E2	-1.519540254E-1
3.060190416E1	9.996053932E2	-1.342192714E-1
3.062190458E1	9.992781603E2	-2.456027948E-1
3.064190500E1	9.995579102E2	-1.503769995E-1
3.066190541E1	9.993361224E2	-2.258683178E-1
3.068779648E1	9.993740807E2	-2.129458630E-1
3.070779689E1	9.993735627E2	-2.131221816E-1
3.072779731E1	9.992889887E2	-2.419158427E-1
3.074779773E1	9.991390421E2	-2.929779310E-1
3.076779814E1	9.990633394E2	-3.187631845E-1
3.078779856E1	9.991986281E2	-2.726849689E-1
3.080779898E1	9.990401732E2	-3.266546281E-1
3.082779939E1	9.992649031E2	-2.501168056E-1
3.084779981E1	9.992316114E2	-2.614530284E-1
3.086780023E1	9.992231821E2	-2.643234171E-1
3.088780064E1	9.992068090E2	-2.698990144E-1
3.090780106E1	9.992742706E2	-2.469272131E-1
3.092780148E1	9.993120742E2	-2.340557740E-1
3.094780189E1	9.994618011E2	-1.830861674E-1
3.096780231E1	9.996865034E2	-1.066222769E-1
3.098780273E1	9.997259758E2	-9.319377660E-2
3.100780314E1	9.999099933E2	-3.060504682E-2
3.102780356E1	1.000132016E3	4.487945909E-2
3.104780398E1	1.000184026E3	6.255728122E-2
3.106780439E1	1.000343352E3	1.166995460E-1
3.108780481E1	1.000545347E3	1.853169322E-1
3.110780523E1	1.000524215E3	1.781395722E-1
3.112780564E1	1.000639578E3	2.173173728E-1
3.114780606E1	1.000456258E3	1.550571240E-1
3.116780648E1	1.000468107E3	1.590818320E-1
3.118780689E1	1.000428843E3	1.457441479E-1
3.120780731E1	1.000430201E3	1.462053889E-1
3.122780773E1	1.000342029E3	1.162500338E-1
3.124780814E1	1.000426945E3	1.450994159E-1
3.126780856E1	1.000316780E3	1.076710582E-1
3.128780898E1	1.000354887E3	1.206187887E-1
3.130780939E1	1.000350645E3	1.191776799E-1
3.132780981E1	1.000443860E3	1.508453982E-1
3.134781023E1	1.000385104E3	1.308850021E-1
3.136781064E1	1.000388291E3	1.319678285E-1
3.138402921E1	1.000320530E3	1.089453156E-1
3.140402962E1	1.000325080E3	1.104912124E-1
3.142403004E1	1.000295440E3	1.004199407E-1
3.144403046E1	1.000359504E3	1.221875562E-1
3.146403087E1	1.000354722E3	1.205628827E-1
3.148403129E1	1.000354913E3	1.206276594E-1
3.150403171E1	1.000399322E3	1.357154151E-1
3.152403212E1	1.000453774E3	1.542130599E-1
3.154403254E1	1.000470325E3	1.598353530E-1
3.156403296E1	1.000523962E3	1.780538424E-1
3.158403337E1	1.000541024E3	1.838486406E-1
3.160403379E1	1.000670334E3	2.277608316E-1
3.162403421E1	1.000596637E3	2.027356320E-1
3.164403462E1	1.000708749E3	2.408039871E-1
3.166403504E1	1.000818328E3	2.780039684E-1
3.168403546E1	1.000854680E3	2.903430685E-1
3.170403587E1	1.000949441E3	3.225036440E-1
3.172403629E1	1.000952624E3	3.235838003E-1
3.174403671E1	1.001006628E3	3.419093051E-1
3.176403712E1	1.001100351E3	3.737079969E-1
3.178403754E1	1.001070324E3	3.635209412E-1
3.180403796E1	1.001091581E3	3.707327695E-1
3.182403837E1	1.001141147E3	3.875475671E-1
3.184403879E1	1.001245694E3	4.230090656E-1
3.186403921E1	1.001168274E3	3.967496773E-1
3.188403962E1	1.001275650E3	4.331683410E-1
3.190404004E1	1.001206874E3	4.098425511E-1
3.192404046E1	1.001268549E3	4.307602329E-1
3.194404087E1	1.001301232E3	4.418440906E-1
3.196404129E1	1.001402456E3	4.761671321E-1
3.198404171E1	1.001378392E3	4.680083439E-1
3.200404212E1	1.001336913E3	4.539436726E-1
3.202404254E1	1.001320592E3	4.484089855E-1
3.204404296E1	1.001260971E3	4.281901658E-1
3.206404337E1	1.001284010E3	4.360034896E-1
3.208589144E1	1.001216229E3	4.130153795E-1
3.210589186E1	1.001077895E3	3.660896573E-1
3.212589227E1	1.000938744E3	3.188737614E-1
3.214589269E1	1.000657003E3	2.232344514E-1
3.216589311E1	1.000563825E3	1.915924107E-1
3.218589352E1	1.000281976E3	9.584480302E-2
3.220589394E1	1.000100702E3	3.423517905E-2
3.222589436E1	9.999043084E2	-3.253826159E-2
3.224589477E1	9.997598171E2	-8.168180642E-2
3.226589519E1	9.996318855E2	-1.252050327E-1
3.228589561E1	9.997401706E2	-8.836494596E-2
3.230589602E1	9.998333021E2	-5.668674454E-2
3.232589644E1	1.000413030E3	1.403721734E-1
3.234589686E1	1.000824527E3	2.801082649E-1
3.236589727E1	1.001372888E3	4.661418161E-1
3.238589769E1	1.001134158E3	3.851769486E-1
3.240589811E1	1.000722905E3	2.456101156E-1
3.242589852E1	1.000216100E3	7.345821492E-2
3.244589894E1	9.997181647E2	-9.585100141E-2
3.246589936E1	9.994889603E2	-1.738423215E-1
3.248589977E1	9.993140829E2	-2.333718984E-1
3.250590019E1	9.991646259E2	-2.842646690E-1
3.252590061E1	9.993118123E2	-2.341449559E-1
3.254590102E1	9.991439980E2	-2.912900290E-1
3.256590144E1	9.991017888E2	-3.056663468E-1
3.258590186E1	9.991641739E2	-2.844185850E-1
3.260590227E1	9.994044688E2	-2.026012738E-1
3.262590269E1	9.995036530E2	-1.688417902E-1
3.264590311E1	9.996146078E2	-1.310838538E-1
3.266590352E1	9.998235231E2	-6.001274198E-2
3.268590394E1	1.000142200E3	4.834113797E-2
3.270590436E1	1.000459352E3	1.561079290E-1
3.272590477E1	1.000749890E3	2.547717026E-1
3.274590519E1	1.001186678E3	4.029922894E-1
3.276590561E1	1.001619466E3	5.497283162E-1
3.278301398E1	1.002038239E3	6.915915181E-1
3.280301439E1	1.002152256E3	7.301955807E-1
3.282301481E1	1.002217251E3	7.521975728E-1
3.284301523E1	1.001852079E3	6.285427135E-1
3.286301564E1	1.001363911E3	4.630982480E-1
3.288301606E1	1.000898548E3	3.052320665E-1
3.290301648E1	1.000374618E3	1.273224758E-1
3.292301689E1	1.000224201E3	7.621125859E-2
3.294301731E1	1.000141750E3	4.818811437E-2
3.296301773E1	1.000022763E3	7.739169165E-3
3.298301814E1	9.999373958E2	-2.128676116E-2
3.300301856E1	9.998272627E2	-5.874084239E-2
3.302301898E1	9.998092491E2	-6.486769404E-2
3.304301939E1	9.996875126E2	-1.062789106E-1
3.306301981E1	9.995759193E2	-1.442486049E-1
3.308302023E1	9.994930931E2	-1.724357565E-1
3.310302064E1	9.995313577E2	-1.594130958E-1
3.312302106E1	9.995996974E2	-1.361573900E-1
3.314302148E1	9.996932713E2	-1.043197502E-1
3.316302189E1	9.997383164E2	-8.899569756E-2
3.318302231E1	9.997668527E2	-7.928858176E-2
3.320302273E1	9.998209107E2	-6.090128541E-2
3.322302314E1	9.998754517E2	-4.235168583E-2
3.324302356E1	1.000047868E3	1.627420573E-2
3.326302398E1	1.000119669E3	4.068262792E-2
3.328302439E1	1.000387139E3	1.315762905E-1
3.330302481E1	1.000488305E3	1.659426307E-1
3.332302523E1	1.000682674E3	2.319508052E-1
3.334302564E1	1.000752121E3	2.555289726E-1
3.336302606E1	1.000805930E3	2.737955998E-1
3.338302648E1	1.000867137E3	2.945710234E-1
3.340302689E1	1.000961662E3	3.266507847E-1
3.342302731E1	1.001087148E3	3.692290326E-1
3.344302773E1	1.001150147E3	3.906008745E-1
3.346302814E1	1.001169248E3	3.970801668E-1
3.326131055E1	1.001222727E3	4.152196103E-1
3.328131097E1	1.001209783E3	4.108293167E-1
3.330131139E1	1.001210094E3	4.109348543E-1
3.332131180E1	1.001243518E3	4.222710776E-1
3.334131222E1	1.001277915E3	4.339365083E-1
3.336131264E1	1.001124052E3	3.817486237E-1
3.338131305E1	1.001165723E3	3.958841874E-1
3.340131347E1	1.001105468E3	3.754440965E-1
3.342131389E1	1.001172252E3	3.980990896E-1
3.344131430E1	1.001169081E3	3.970233640E-1
3.346131472E1	1.001147043E3	3.895477739E-1
3.348131514E1	1.001046899E3	3.555733836E-1
3.350131555E1	1.001114987E3	3.786731997E-1
3.352131597E1	1.001053075E3	3.576687749E-1
3.354131639E1	1.001055742E3	3.585736795E-1
3.356131680E1	1.000982976E3	3.338835114E-1
3.358131722E1	1.000972659E3	3.303828348E-1
3.360131764E1	1.000837167E3	2.843985310E-1
3.362131805E1	1.000745380E3	2.532403302E-1
3.364131847E1	1.000542161E3	1.842347390E-1
