"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.518750000E4	1.839349431E0
1.521093750E4	6.420190935E0
1.523437500E4	3.730042172E0
1.525781250E4	2.040580349E0
1.528125000E4	9.760625891E-1
1.530468750E4	2.021647746E0
1.532812500E4	1.023819520E0
1.535156250E4	2.977221545E0
1.537500000E4	1.430968535E0
1.539843750E4	1.013558563E0
1.542187500E4	2.068091321E0
1.544531250E4	6.489882265E-1
1.546875000E4	3.801285500E-1
1.549218750E4	1.698672248E0
1.551562500E4	2.097278599E0
1.553906250E4	1.494728828E0
1.556250000E4	4.151498281E0
1.558593750E4	2.291493413E0
1.560937500E4	3.329699053E0
1.563281250E4	2.438441872E0
1.565625000E4	1.866134936E0
1.567968750E4	8.825605180E-1
1.570312500E4	7.397117016E0
1.572656250E4	2.295794664E0
1.575000000E4	9.735145189E-1
1.577343750E4	2.475738943E0
1.579687500E4	2.607432416E0
1.582031250E4	1.056192918E0
1.584375000E4	1.333456998E0
1.586718750E4	1.687516690E0
1.589062500E4	3.284120243E-1
1.591406250E4	1.409258149E0
1.593750000E4	3.429559864E-1
1.596093750E4	7.556400772E-1
1.598437500E4	3.933703065E-1
1.600781250E4	2.644276157E-1
1.603125000E4	1.242720471E0
1.605468750E4	2.352559712E0
1.607812500E4	1.030542366E0
1.610156250E4	2.816567040E0
1.612500000E4	1.358107152E0
1.614843750E4	7.688231945E-1
1.617187500E4	6.721513458E-1
1.619531250E4	3.939753524E0
1.621875000E4	2.687368812E0
1.624218750E4	3.617964659E0
1.626562500E4	3.063754574E0
1.628906250E4	2.587265600E0
1.631250000E4	3.176844914E0
1.633593750E4	1.833061278E0
1.635937500E4	2.300369772E0
1.638281250E4	1.423438077E0
1.640625000E4	3.984216698E-1
1.642968750E4	1.249703882E0
1.645312500E4	3.986635107E-1
1.647656250E4	3.489260954E-1
1.650000000E4	3.978755976E-1
1.652343750E4	1.607099428E0
1.654687500E4	1.045817567E0
1.657031250E4	1.080438417E0
1.659375000E4	1.168112568E0
1.661718750E4	2.215925205E0
1.664062500E4	2.839182475E0
1.666406250E4	7.874584823E-1
1.668750000E4	2.015609251E0
1.671093750E4	4.140926007E0
1.673437500E4	3.844244114E0
1.675781250E4	1.261845636E0
1.678125000E4	2.207176085E0
1.680468750E4	1.265774918E0
1.682812500E4	6.919156905E-1
1.685156250E4	2.042658307E0
1.687500000E4	1.233211590E0
1.689843750E4	1.265717345E0
1.692187500E4	7.511244928E-1
1.694531250E4	1.276011647E0
1.696875000E4	5.589539858E-1
1.699218750E4	1.539315369E0
1.701562500E4	5.065357562E-1
1.703906250E4	1.180292258E0
1.706250000E4	5.072121180E-1
1.708593750E4	1.007701163E0
1.710937500E4	8.696193601E-1
1.713281250E4	7.931787155E-1
1.715625000E4	5.925533398E-1
1.717968750E4	4.014632275E-1
1.720312500E4	6.757810294E-1
1.722656250E4	4.915789041E-1
1.725000000E4	8.396010090E-1
1.727343750E4	2.215783259E-1
1.729687500E4	3.741732947E-1
1.732031250E4	7.773943033E-1
1.734375000E4	7.911571371E-1
1.736718750E4	9.094983070E-1
1.739062500E4	3.198691887E-1
1.741406250E4	1.839561049E0
1.743750000E4	2.159216362E-1
1.746093750E4	1.449084849E-1
1.748437500E4	7.717709386E-1
1.750781250E4	4.186160675E-1
1.753125000E4	6.796641663E-1
1.755468750E4	4.797517502E-1
1.757812500E4	2.447778854E-1
1.760156250E4	4.297199082E-1
1.762500000E4	6.495494750E-1
1.764843750E4	1.231878034E0
1.767187500E4	1.890950009E-1
1.769531250E4	2.886735971E-1
1.771875000E4	5.597194992E-1
1.774218750E4	5.387229967E-1
1.776562500E4	2.005372666E0
1.778906250E4	1.229693042E0
1.781250000E4	1.846704623E0
1.783593750E4	1.206452423E0
1.785937500E4	1.133899253E0
1.788281250E4	7.522782994E-1
1.790625000E4	7.903491496E-1
1.792968750E4	6.685261221E-1
1.795312500E4	1.210848204E0
1.797656250E4	2.390577467E0
1.800000000E4	8.660406082E-1
1.802343750E4	5.845113060E-1
1.804687500E4	1.031954372E0
1.807031250E4	5.884568158E-1
1.809375000E4	1.169346753E0
1.811718750E4	1.024153343E0
1.814062500E4	1.438394714E0
1.816406250E4	1.475263460E0
1.818750000E4	1.172146472E0
1.821093750E4	5.463435605E-1
1.823437500E4	5.330512463E-1
1.825781250E4	3.162224978E-1
1.828125000E4	4.685000337E-1
1.830468750E4	1.926987167E0
1.832812500E4	1.222866165E0
1.835156250E4	1.216114167E0
1.837500000E4	1.144210418E0
1.839843750E4	1.724514900E0
1.842187500E4	9.847302909E-1
1.844531250E4	1.404360623E0
1.846875000E4	4.546720302E-1
1.849218750E4	1.553201059E0
1.851562500E4	2.194535465E0
1.853906250E4	2.398987090E-1
1.856250000E4	1.058992738E0
1.858593750E4	1.071785210E-1
1.860937500E4	1.263319424E0
1.863281250E4	1.501959687E0
1.865625000E4	1.316503845E0
1.867968750E4	1.945311326E0
1.870312500E4	1.087483432E0
1.872656250E4	4.061434009E-1
1.875000000E4	8.047381333E-1
