"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.654687500E4	2.050540263E-2
1.657031250E4	1.631608938E-2
1.659375000E4	1.435587868E-2
1.661718750E4	1.457777767E-2
1.664062500E4	2.376835377E-2
1.666406250E4	1.169689801E-2
1.668750000E4	1.278548984E-2
1.671093750E4	1.853135721E-2
1.673437500E4	2.679710575E-2
1.675781250E4	2.776885550E-2
1.678125000E4	1.620715322E-2
1.680468750E4	9.505935534E-3
1.682812500E4	2.338289533E-2
1.685156250E4	3.366656868E-2
1.687500000E4	1.897055152E-2
1.689843750E4	4.149848226E-3
1.692187500E4	1.140381651E-2
1.694531250E4	3.206302685E-2
1.696875000E4	1.898461263E-2
1.699218750E4	2.229451385E-2
1.701562500E4	1.454024230E-3
1.703906250E4	9.797335948E-3
1.706250000E4	1.021338518E-2
1.708593750E4	1.193244996E-2
1.710937500E4	6.283377926E-3
1.713281250E4	6.223541916E-3
1.715625000E4	2.280425054E-2
1.717968750E4	3.423036380E-2
1.720312500E4	2.091741687E-2
1.722656250E4	1.103149739E-2
1.725000000E4	1.972128052E-2
1.727343750E4	1.747500686E-2
1.729687500E4	1.599650620E-2
1.732031250E4	1.284319459E-2
1.734375000E4	3.083346952E-2
1.736718750E4	3.213592737E-2
1.739062500E4	2.549046470E-2
1.741406250E4	1.126400687E-2
1.743750000E4	1.273407475E-2
1.746093750E4	1.369055563E-2
1.748437500E4	1.515454539E-2
1.750781250E4	6.020993705E-3
1.753125000E4	1.815903389E-2
1.755468750E4	2.797543728E-2
1.757812500E4	2.262100007E-2
1.760156250E4	1.402939618E-2
1.762500000E4	2.290562382E-2
1.764843750E4	1.870342771E-2
1.767187500E4	1.546506888E-2
1.769531250E4	1.705852368E-2
1.771875000E4	1.220869557E-2
1.774218750E4	1.163039379E-2
1.776562500E4	1.595697076E-2
1.778906250E4	2.081492189E-2
1.781250000E4	2.317168325E-2
1.783593750E4	7.422379888E-5
1.785937500E4	3.334458595E-2
1.788281250E4	1.359014717E-2
1.790625000E4	7.647470849E-3
1.792968750E4	1.854705704E-2
1.795312500E4	1.642345119E-2
1.797656250E4	2.480229856E-2
1.800000000E4	1.848925081E-3
1.802343750E4	2.417344493E-2
1.804687500E4	4.758624134E-3
1.807031250E4	1.059552290E-2
1.809375000E4	4.197485212E-2
1.811718750E4	2.627924252E-2
1.814062500E4	1.732328215E-2
1.816406250E4	2.167816544E-2
1.818750000E4	1.190177606E-2
1.821093750E4	9.385670248E-3
1.823437500E4	1.280684245E-2
1.825781250E4	1.628823103E-2
1.828125000E4	1.930144239E-2
1.830468750E4	2.596856246E-2
1.832812500E4	3.386553694E-3
1.835156250E4	1.818987688E-2
1.837500000E4	1.378858962E-2
1.839843750E4	5.251122053E-3
1.842187500E4	1.566353579E-2
1.844531250E4	1.974118795E-2
1.846875000E4	2.774333444E-2
1.849218750E4	2.644692378E-2
1.851562500E4	1.251616766E-2
1.853906250E4	1.558831453E-2
1.856250000E4	1.047198113E-2
1.858593750E4	7.102044389E-3
1.860937500E4	9.016824775E-3
1.863281250E4	4.274181759E-3
1.865625000E4	3.185703775E-2
1.867968750E4	4.413761174E-3
1.870312500E4	2.519952723E-2
1.872656250E4	3.334033536E-2
1.875000000E4	2.518455972E-2
1.877343750E4	1.402100713E-2
1.879687500E4	4.402143959E-2
1.882031250E4	1.913836124E-2
1.884375000E4	6.845238752E-3
1.886718750E4	1.116028873E-2
1.889062500E4	1.123437137E-2
1.891406250E4	2.148499252E-2
1.893750000E4	3.014952765E-2
1.896093750E4	1.211676847E-2
1.898437500E4	1.476807605E-2
1.900781250E4	1.503650390E-2
1.903125000E4	2.381610107E-2
1.905468750E4	2.506539394E-2
1.907812500E4	2.837913004E-2
1.910156250E4	3.076446167E-3
1.912500000E4	1.341272014E-2
