"Time (s)"	"Frequency (Hz)"	"Speed (m/s)"
1.802778620E1	9.984092631E2	-5.417122670E-1
1.804278651E1	9.982747551E2	-5.875969992E-1
1.805778682E1	9.983156692E2	-5.736386771E-1
1.807278714E1	9.982710759E2	-5.888522827E-1
1.808778745E1	9.981888732E2	-6.169004097E-1
1.810278776E1	9.983296889E2	-5.688559334E-1
1.811778807E1	9.981968734E2	-6.141704791E-1
1.813278839E1	9.982340657E2	-6.014798380E-1
1.814778870E1	9.981559578E2	-6.281326507E-1
1.816278901E1	9.981484295E2	-6.307017747E-1
1.817778932E1	9.980429804E2	-6.666913829E-1
1.819278964E1	9.980129683E2	-6.769358670E-1
1.820778995E1	9.980618400E2	-6.602540947E-1
1.822279026E1	9.979611143E2	-6.946374299E-1
1.823779057E1	9.980247378E2	-6.729183420E-1
1.825279089E1	9.980064365E2	-6.791655576E-1
1.826779120E1	9.980541605E2	-6.628752718E-1
1.828279151E1	9.981847714E2	-6.183000955E-1
1.829779182E1	9.982552985E2	-5.942352743E-1
1.831279214E1	9.984407923E2	-5.309584822E-1
1.832779245E1	9.988428962E2	-3.938710576E-1
1.834279276E1	9.989572217E2	-3.549147355E-1
1.835779307E1	9.993817350E2	-2.103401476E-1
1.837279339E1	9.995385577E2	-1.569628185E-1
1.838779370E1	1.000200595E3	6.818873705E-2
1.840279401E1	1.001089877E3	3.701547620E-1
1.841779432E1	1.002271589E3	7.705899359E-1
1.843279464E1	1.002822795E3	9.570487821E-1
1.844779495E1	1.002350049E3	7.971434285E-1
1.846279526E1	1.001607557E3	5.456921078E-1
1.847779557E1	1.001287461E3	4.371739484E-1
1.849279589E1	1.000943766E3	3.205779053E-1
1.850779620E1	1.000645401E3	2.192947905E-1
1.852279651E1	1.000753616E3	2.560363298E-1
1.853779682E1	1.000705077E3	2.395572047E-1
1.855279714E1	1.000792066E3	2.690891617E-1
1.856779745E1	1.000805226E3	2.735565454E-1
1.858279776E1	1.000868897E3	2.951686507E-1
1.859779807E1	1.000991149E3	3.366571014E-1
1.861279839E1	1.000891521E3	3.028472942E-1
1.862779870E1	1.000894937E3	3.040066295E-1
1.864279901E1	1.000821056E3	2.789298919E-1
1.866571291E1	1.000910160E3	3.091729976E-1
1.868071322E1	1.001024494E3	3.479715634E-1
1.869571353E1	1.001018572E3	3.459622239E-1
1.871071385E1	1.001097692E3	3.728061042E-1
1.872571416E1	1.000876092E3	2.976104345E-1
1.874071447E1	1.000600832E3	2.041600815E-1
1.875571478E1	1.000280805E3	9.544697487E-2
1.877071510E1	9.999535886E2	-1.578061120E-2
1.878571541E1	9.994834052E2	-1.757330124E-1
1.880071572E1	9.990847929E2	-3.114554741E-1
1.881571603E1	9.986630597E2	-4.551682351E-1
1.883071635E1	9.984176582E2	-5.388488511E-1
1.884571666E1	9.981515230E2	-6.296460718E-1
1.886071697E1	9.980597932E2	-6.609527102E-1
1.887571728E1	9.981055995E2	-6.453186590E-1
1.889071760E1	9.979434579E2	-7.006652782E-1
1.890571791E1	9.980235008E2	-6.733405853E-1
1.892071822E1	9.980238012E2	-6.732380540E-1
1.893571853E1	9.980663990E2	-6.586980010E-1
1.895071885E1	9.981530527E2	-6.291240424E-1
1.896571916E1	9.982521610E2	-5.953057560E-1
1.898071947E1	9.982942132E2	-5.809585020E-1
1.899571978E1	9.983627728E2	-5.575701253E-1
1.901072010E1	9.984135931E2	-5.402353944E-1
1.902572041E1	9.984653245E2	-5.225916682E-1
1.904072072E1	9.984988315E2	-5.111646404E-1
1.905572103E1	9.984969746E2	-5.117978691E-1
1.907072135E1	9.986689489E2	-4.531605512E-1
1.908572166E1	9.987853869E2	-4.134706602E-1
1.910072197E1	9.988899065E2	-3.778512247E-1
1.911572228E1	9.990041839E2	-3.389149724E-1
1.913072260E1	9.992663581E2	-2.496213800E-1
1.914572291E1	9.995772260E2	-1.438039438E-1
1.916072322E1	9.999070873E2	-3.159324240E-2
1.917572353E1	1.000215926E3	7.339900121E-2
1.919072385E1	1.000599712E3	2.037797142E-1
1.920572416E1	1.000768307E3	2.610239048E-1
1.922072447E1	1.001357758E3	4.610118641E-1
1.923572478E1	1.001487991E3	5.051653271E-1
1.925072510E1	1.001921506E3	6.520590447E-1
1.926572541E1	1.002075166E3	7.040954422E-1
1.928072572E1	1.002243647E3	7.611322847E-1
1.929572603E1	1.002384749E3	8.088858297E-1
1.931072635E1	1.002238396E3	7.593550354E-1
1.932572666E1	1.002139332E3	7.258201617E-1
1.934072697E1	1.001999284E3	6.784001405E-1
1.936353772E1	1.001899699E3	6.446730090E-1
1.937853803E1	1.001819042E3	6.173512468E-1
1.939353834E1	1.001753933E3	5.952929618E-1
1.940853865E1	1.001788629E3	6.070481607E-1
1.942353897E1	1.001566810E3	5.318820740E-1
1.943853928E1	1.001594479E3	5.412599717E-1
1.945353959E1	1.001601358E3	5.435912689E-1
1.946853990E1	1.001150947E3	3.908719726E-1
1.948354022E1	1.001082501E3	3.676523315E-1
1.949854053E1	1.000288570E3	9.808556765E-2
1.951354084E1	9.999534995E2	-1.581090950E-2
1.952854115E1	9.996808145E2	-1.085577177E-1
1.954354147E1	9.994507805E2	-1.868372527E-1
1.955854178E1	9.992119248E2	-2.681568864E-1
1.957354209E1	9.987566888E2	-4.232520433E-1
1.958854240E1	9.986875081E2	-4.468337280E-1
1.960354272E1	9.984211359E2	-5.376626909E-1
1.961854303E1	9.984725311E2	-5.201339004E-1
1.963354334E1	9.990783975E2	-3.136338855E-1
1.964854365E1	9.985899397E2	-4.800974723E-1
1.966354397E1	9.989209790E2	-3.672634195E-1
1.967854428E1	9.985895027E2	-4.802464645E-1
1.969354459E1	9.988888644E2	-3.782063338E-1
1.970854490E1	9.991235131E2	-2.982669896E-1
1.972354522E1	9.989379725E2	-3.614732465E-1
1.973854553E1	9.991494252E2	-2.894416365E-1
1.975354584E1	9.992009717E2	-2.718868834E-1
1.976854615E1	9.989812298E2	-3.467351260E-1
1.978354647E1	9.990667932E2	-3.175866799E-1
1.979854678E1	9.990218932E2	-3.328818984E-1
1.981354709E1	9.989999021E2	-3.403736760E-1
1.982854740E1	9.990195595E2	-3.336769144E-1
1.984354772E1	9.989003412E2	-3.742955954E-1
1.985854803E1	9.988756071E2	-3.827239306E-1
1.987354834E1	9.989579484E2	-3.546671424E-1
1.988854865E1	9.988245346E2	-4.001285582E-1
1.990354897E1	9.987072310E2	-4.401104139E-1
1.991854928E1	9.987701854E2	-4.186518250E-1
1.993354959E1	9.986776089E2	-4.502083382E-1
1.994854990E1	9.984298763E2	-5.346815852E-1
1.996355022E1	9.984449767E2	-5.295313686E-1
1.997855053E1	9.985123649E2	-5.065495025E-1
1.999355084E1	9.983019217E2	-5.783286857E-1
2.000855115E1	9.984736872E2	-5.197396395E-1
2.002355147E1	9.987821819E2	-4.145630141E-1
2.003855178E1	9.988474857E2	-3.923070175E-1
2.006593410E1	9.995129256E2	-1.656860100E-1
2.008093441E1	9.999806649E2	-6.574048812E-3
2.009593473E1	1.000796794E3	2.706943899E-1
2.011093504E1	1.001511194E3	5.130306161E-1
2.012593535E1	1.001725026E3	5.854989503E-1
2.014093566E1	1.002111708E3	7.164677044E-1
2.015593598E1	1.001971441E3	6.689710000E-1
2.017093629E1	1.001501358E3	5.096963701E-1
2.018593660E1	1.001350747E3	4.586343146E-1
2.020093691E1	1.001165555E3	3.958272126E-1
2.021593723E1	1.001000386E3	3.397912620E-1
2.023093754E1	1.001073452E3	3.645824440E-1
2.024593785E1	1.000898857E3	3.053367769E-1
2.026093816E1	1.000947722E3	3.219205556E-1
2.027593848E1	1.000830389E3	2.820981346E-1
2.029093879E1	1.000644048E3	2.188353068E-1
2.030593910E1	1.000635080E3	2.157902117E-1
2.032093941E1	1.000769928E3	2.615739688E-1
2.033593973E1	1.000618806E3	2.102640295E-1
2.035094004E1	1.000711616E3	2.417773523E-1
2.036594035E1	1.000612910E3	2.082616721E-1
2.038094066E1	1.000690923E3	2.347515992E-1
2.039594098E1	1.000829863E3	2.819194236E-1
2.041094129E1	1.000947442E3	3.218254764E-1
2.042594160E1	1.001000658E3	3.398835459E-1
2.044094191E1	1.000922197E3	3.132582264E-1
2.045594223E1	1.001153235E3	3.916481755E-1
2.047094254E1	1.000984946E3	3.345519880E-1
2.048594285E1	1.000958142E3	3.254563556E-1
2.050094316E1	1.000755725E3	2.567524250E-1
2.051594348E1	1.000648273E3	2.202699211E-1
2.053094379E1	1.000356978E3	1.213291535E-1
2.054594410E1	1.000167044E3	5.678536584E-2
2.056094441E1	9.998558635E2	-4.901348023E-2
2.057594473E1	9.997206831E2	-9.499428859E-2
2.059094504E1	9.994540170E2	-1.857356185E-1
2.060594535E1	9.991036046E2	-3.050478819E-1
2.062094566E1	9.989790740E2	-3.474695970E-1
2.063594598E1	9.989082816E2	-3.715899399E-1
2.065094629E1	9.988435342E2	-3.936536302E-1
2.066594660E1	9.988827219E2	-3.802994579E-1
2.068094691E1	9.990116306E2	-3.363780777E-1
2.069594723E1	9.989996562E2	-3.404574681E-1
2.071094754E1	9.989667153E2	-3.516801728E-1
2.072594785E1	9.990678759E2	-3.172178953E-1
2.074094816E1	9.992092933E2	-2.690530092E-1
2.076436833E1	9.995457460E2	-1.545165525E-1
2.077936864E1	9.997616287E2	-8.106557749E-2
2.079436896E1	9.999124753E2	-2.976101088E-2
2.080936927E1	1.000252092E3	8.568972069E-2
2.082436958E1	1.000354878E3	1.206157933E-1
2.083936989E1	1.000597969E3	2.031880079E-1
2.085437021E1	1.000940793E3	3.195689200E-1
2.086937052E1	1.001152796E3	3.914993958E-1
2.088437083E1	1.001432929E3	4.864988512E-1
2.089937114E1	1.001593099E3	5.407919603E-1
2.091437146E1	1.001888748E3	6.409636279E-1
2.092937177E1	1.001961924E3	6.657480178E-1
2.094437208E1	1.002246427E3	7.620730936E-1
2.095937239E1	1.002305348E3	7.820154002E-1
2.097437271E1	1.002394706E3	8.122549492E-1
2.098937302E1	1.002339160E3	7.934583271E-1
2.100437333E1	1.002393273E3	8.117699922E-1
2.101937364E1	1.002166343E3	7.349643150E-1
2.103437396E1	1.001978643E3	6.714099924E-1
