"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.422656250E4	4.071816470E-1
1.425000000E4	2.025869437E-1
1.427343750E4	1.990664788E-1
1.429687500E4	4.196986326E-1
1.432031250E4	3.210240526E-1
1.434375000E4	1.344323009E-1
1.436718750E4	4.694079658E-1
1.439062500E4	3.777715259E-1
1.441406250E4	4.387309321E-1
1.443750000E4	5.447870140E-1
1.446093750E4	8.270550758E-1
1.448437500E4	4.695693672E-1
1.450781250E4	3.591729360E-1
1.453125000E4	2.360819885E-1
1.455468750E4	3.695121133E-1
1.457812500E4	4.587499940E-1
1.460156250E4	2.308205432E-1
1.462500000E4	5.331372848E-1
1.464843750E4	1.982556112E-1
1.467187500E4	6.366267849E-1
1.469531250E4	3.380498083E-1
1.471875000E4	2.779348722E-1
1.474218750E4	4.302146244E-1
1.476562500E4	2.441014279E-1
1.478906250E4	3.149579343E-1
1.481250000E4	3.181819711E-2
1.483593750E4	3.382156615E-1
1.485937500E4	7.268612765E-2
1.488281250E4	3.879819391E-1
1.490625000E4	1.124799810E-1
1.492968750E4	3.615855338E-1
1.495312500E4	4.250789959E-1
1.497656250E4	6.053904190E-1
1.500000000E4	4.747858701E-2
1.502343750E4	6.658356929E-1
1.504687500E4	3.743830098E-2
1.507031250E4	6.804951397E-1
1.509375000E4	2.555487627E-1
1.511718750E4	2.076783877E-1
1.514062500E4	2.653585633E-1
1.516406250E4	4.350828290E-1
1.518750000E4	1.269672854E-1
1.521093750E4	4.089253444E-1
1.523437500E4	1.978359377E-1
1.525781250E4	4.605430067E-1
1.528125000E4	1.269129104E-1
1.530468750E4	1.908144095E-1
1.532812500E4	2.083216831E-1
1.535156250E4	5.034310921E-1
1.537500000E4	3.542919577E-1
1.539843750E4	2.473798547E-1
1.542187500E4	7.620101939E-1
1.544531250E4	9.689738395E-3
1.546875000E4	1.253442361E-1
1.549218750E4	4.056727924E-1
1.551562500E4	6.739783084E-1
1.553906250E4	2.178956210E-1
1.556250000E4	5.746839164E-1
