"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
8.460937500E3	5.383702704E-3
8.484375000E3	3.874645539E-3
8.507812500E3	3.829077255E-3
8.531250000E3	3.743592925E-4
8.554687500E3	9.254983135E-3
8.578125000E3	6.167241591E-3
8.601562500E3	1.259388463E-2
8.625000000E3	1.792113413E-3
8.648437500E3	8.982415052E-3
8.671875000E3	4.716431536E-3
8.695312500E3	1.288043799E-2
8.718750000E3	5.440630459E-3
8.742187500E3	7.875523974E-3
8.765625000E3	5.049922404E-3
8.789062500E3	7.892833616E-3
8.812500000E3	1.687804235E-3
8.835937500E3	9.161489859E-3
8.859375000E3	4.046520560E-3
8.882812500E3	1.045662217E-2
8.906250000E3	1.063898566E-2
8.929687500E3	6.261356004E-3
8.953125000E3	5.527888327E-3
8.976562500E3	3.918197008E-3
9.000000000E3	2.019575764E-3
9.023437500E3	2.193848695E-3
9.046875000E3	2.978394384E-3
9.070312500E3	4.071408436E-3
9.093750000E3	5.653430053E-3
9.117187500E3	5.458022808E-4
9.140625000E3	9.114535750E-3
9.164062500E3	7.798744746E-3
9.187500000E3	7.529614526E-3
9.210937500E3	1.208038812E-3
9.234375000E3	5.684694198E-3
9.257812500E3	3.310606720E-3
9.281250000E3	3.621491911E-3
9.304687500E3	7.512870290E-3
9.328125000E3	2.106850034E-3
9.351562500E3	7.123868424E-3
9.375000000E3	9.603854563E-3
9.398437500E3	5.491656633E-3
9.421875000E3	6.438721057E-3
9.445312500E3	3.919780739E-3
9.468750000E3	6.768848719E-3
9.492187500E3	2.673335161E-3
9.515625000E3	6.007726410E-3
9.539062500E3	7.651827659E-3
9.562500000E3	3.454387304E-3
9.585937500E3	8.020435116E-3
9.609375000E3	9.424742947E-3
9.632812500E3	5.110477598E-3
9.656250000E3	1.642214571E-3
9.679687500E3	7.372071710E-4
9.703125000E3	9.304452948E-3
9.726562500E3	5.283620429E-3
9.750000000E3	3.592026381E-3
9.773437500E3	4.500746583E-3
9.796875000E3	3.956896468E-3
9.820312500E3	3.000107339E-3
9.843750000E3	4.276387155E-3
9.867187500E3	5.492848937E-3
9.890625000E3	6.022323835E-3
9.914062500E3	3.153563732E-3
9.937500000E3	3.152628680E-3
9.960937500E3	3.395549721E-3
9.984375000E3	9.539440730E-3
1.000781250E4	7.707279187E-3
1.003125000E4	2.263635086E-3
1.005468750E4	5.895086641E-3
1.007812500E4	1.371813502E-2
1.010156250E4	1.359341805E-2
1.012500000E4	2.234950238E-2
1.014843750E4	4.158372297E-3
