"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.042968750E4	2.110619298E0
1.045312500E4	2.085072188E0
1.047656250E4	2.941381914E0
1.050000000E4	1.242501005E0
1.052343750E4	2.042790089E0
1.054687500E4	1.349312976E0
1.057031250E4	4.379249788E-1
1.059375000E4	3.364841661E-1
1.061718750E4	1.517865645E-1
1.064062500E4	1.255750518E0
1.066406250E4	2.272671471E0
1.068750000E4	1.836965174E0
1.071093750E4	1.571827561E0
1.073437500E4	1.979484995E0
1.075781250E4	2.123350168E0
1.078125000E4	3.381424931E-1
1.080468750E4	3.651833957E0
1.082812500E4	1.793215579E0
1.085156250E4	1.974774865E0
1.087500000E4	6.394548653E-1
1.089843750E4	3.920311301E0
1.092187500E4	3.562511194E0
1.094531250E4	1.503605363E0
1.096875000E4	3.485395501E0
1.099218750E4	1.890509324E0
1.101562500E4	1.478649471E0
1.103906250E4	7.827221925E-1
1.106250000E4	3.669792075E0
1.108593750E4	3.951674723E0
1.110937500E4	5.852509490E-1
1.113281250E4	1.823689748E0
1.115625000E4	1.810773600E0
1.117968750E4	1.729896002E0
1.120312500E4	6.453908978E-1
1.122656250E4	8.784538253E-1
1.125000000E4	1.336997072E0
1.127343750E4	1.437359854E0
1.129687500E4	1.629978123E0
1.132031250E4	1.161507111E0
1.134375000E4	9.779523017E-1
1.136718750E4	1.724721229E0
1.139062500E4	2.097827079E0
1.141406250E4	1.390383088E0
1.143750000E4	9.468781752E-1
1.146093750E4	3.794300097E0
1.148437500E4	3.720749555E0
1.150781250E4	4.441301446E0
1.153125000E4	4.699863629E0
1.155468750E4	3.580735691E0
1.157812500E4	1.659494471E0
1.160156250E4	4.989307608E0
1.162500000E4	1.385824237E0
1.164843750E4	3.538181317E0
1.167187500E4	2.995634775E0
1.169531250E4	4.639507519E0
1.171875000E4	2.360611117E0
1.174218750E4	3.867687596E0
1.176562500E4	2.946176872E0
1.178906250E4	2.259827625E0
1.181250000E4	1.715741545E0
1.183593750E4	6.207898288E-1
1.185937500E4	2.212373390E0
1.188281250E4	2.218617861E0
1.190625000E4	1.368155774E0
1.192968750E4	1.734495412E0
1.195312500E4	1.472828096E0
1.197656250E4	9.039562627E-1
1.200000000E4	6.134719927E-1
1.202343750E4	2.991209366E0
1.204687500E4	1.336966509E0
1.207031250E4	2.599219154E0
1.209375000E4	8.880897544E-1
1.211718750E4	2.813092630E0
1.214062500E4	3.280157189E0
1.216406250E4	6.727497259E-1
1.218750000E4	1.874807223E0
1.221093750E4	1.022059942E0
1.223437500E4	2.105782914E0
1.225781250E4	1.381214246E0
1.228125000E4	3.237791419E-1
1.230468750E4	1.108876578E0
1.232812500E4	2.630775741E-1
1.235156250E4	8.660720170E-1
1.237500000E4	7.862342592E-1
1.239843750E4	2.643795572E0
1.242187500E4	5.456192687E-1
1.244531250E4	1.634019744E0
1.246875000E4	5.144805476E-1
1.249218750E4	1.022262007E0
1.251562500E4	1.366404678E0
1.253906250E4	6.549321819E-1
1.256250000E4	2.009740824E-1
1.258593750E4	8.475099923E-1
1.260937500E4	3.061604875E-1
1.263281250E4	5.850363637E-1
1.265625000E4	5.823232935E-1
1.267968750E4	2.341520930E-1
1.270312500E4	4.299276383E-1
1.272656250E4	4.300729437E-1
1.275000000E4	8.078495637E-1
1.277343750E4	1.580621999E0
1.279687500E4	1.613844871E0
1.282031250E4	1.147620593E0
1.284375000E4	3.107522792E0
1.286718750E4	1.445323953E0
1.289062500E4	3.107652832E0
1.291406250E4	4.177868870E0
1.293750000E4	2.227209127E0
1.296093750E4	1.275045600E0
1.298437500E4	9.495394988E-1
1.300781250E4	1.516666434E0
1.303125000E4	2.633443877E0
1.305468750E4	1.805261650E-1
1.307812500E4	4.849091894E-1
1.310156250E4	1.115374382E0
1.312500000E4	1.533073277E0
1.314843750E4	1.824243353E0
1.317187500E4	4.060362207E-1
1.319531250E4	3.019993004E-1
1.321875000E4	5.488144484E-1
1.324218750E4	9.128499495E-1
1.326562500E4	1.607786627E0
1.328906250E4	1.443310903E0
1.331250000E4	6.987253136E-1
1.333593750E4	2.092771748E0
1.335937500E4	1.272933416E0
1.338281250E4	1.219906547E0
1.340625000E4	4.459733713E0
1.342968750E4	3.677005486E0
1.345312500E4	2.030280796E0
1.347656250E4	6.261394641E-1
1.350000000E4	2.644579649E0
1.352343750E4	4.097315689E0
1.354687500E4	2.667288632E0
1.357031250E4	1.311527197E0
1.359375000E4	1.466676760E0
1.361718750E4	1.360793023E0
1.364062500E4	5.703390616E-1
1.366406250E4	2.744289428E-1
1.368750000E4	9.894824986E-1
1.371093750E4	5.411260757E-1
1.373437500E4	4.922785904E-1
1.375781250E4	6.590400140E-1
1.378125000E4	4.127387323E-1
1.380468750E4	6.368001461E-1
1.382812500E4	1.306310941E-1
1.385156250E4	1.049200678E0
1.387500000E4	7.788775537E-1
1.389843750E4	7.861434329E-1
1.392187500E4	6.093086393E-1
1.394531250E4	8.317128048E-1
1.396875000E4	2.584596519E0
1.399218750E4	1.126638341E0
1.401562500E4	1.749704496E0
1.403906250E4	1.480971892E0
1.406250000E4	6.786294621E-1
1.408593750E4	3.232301954E-1
1.410937500E4	1.242486763E0
1.413281250E4	3.018949251E-1
1.415625000E4	2.823705482E-1
1.417968750E4	9.531718862E-1
1.420312500E4	2.508266946E-1
1.422656250E4	8.317288982E-1
1.425000000E4	4.761959252E-1
1.427343750E4	2.301617239E-1
1.429687500E4	8.474766178E-1
1.432031250E4	1.012845892E0
1.434375000E4	9.306345367E-1
1.436718750E4	4.673095245E-1
1.439062500E4	3.004082617E-1
1.441406250E4	4.893339710E-1
1.443750000E4	6.630990682E-1
1.446093750E4	3.678998768E-1
1.448437500E4	1.142050223E0
1.450781250E4	1.038568193E0
1.453125000E4	7.553051104E-1
1.455468750E4	1.507040896E0
1.457812500E4	1.542003022E0
1.460156250E4	1.367955631E0
1.462500000E4	5.036418293E0
1.464843750E4	4.430133040E-1
1.467187500E4	1.061391992E0
1.469531250E4	1.709987440E0
1.471875000E4	2.878627408E0
1.474218750E4	7.237199416E-1
1.476562500E4	2.238226442E0
1.478906250E4	1.778775643E0
1.481250000E4	3.211947068E0
1.483593750E4	1.317404344E0
1.485937500E4	5.902185919E-1
1.488281250E4	1.629173098E0
1.490625000E4	1.391407566E0
1.492968750E4	7.459929921E-1
1.495312500E4	4.391611554E-1
1.497656250E4	1.580516820E0
1.500000000E4	5.341978109E-1
1.502343750E4	4.334773572E-1
1.504687500E4	2.622694875E-1
1.507031250E4	8.643046782E-1
1.509375000E4	2.388950167E0
1.511718750E4	2.629231204E0
1.514062500E4	9.475116243E-1
1.516406250E4	1.259632799E0
1.518750000E4	8.098820451E-1
1.521093750E4	1.254464298E0
1.523437500E4	4.147065835E0
1.525781250E4	1.343882457E0
1.528125000E4	8.757796604E-1
1.530468750E4	2.370859174E0
1.532812500E4	1.316598971E0
1.535156250E4	1.067548133E0
1.537500000E4	9.378134112E-1
1.539843750E4	1.922679898E0
1.542187500E4	5.041135426E-1
1.544531250E4	4.890714168E-1
1.546875000E4	4.580364650E-1
1.549218750E4	1.385269452E-1
1.551562500E4	1.110935118E0
1.553906250E4	7.280006782E-1
1.556250000E4	1.564280593E0
1.558593750E4	1.753115976E0
1.560937500E4	2.061145173E0
1.563281250E4	1.601622183E0
1.565625000E4	6.496907208E-1
1.567968750E4	2.363964058E0
1.570312500E4	1.889419199E0
1.572656250E4	6.927399040E-1
1.575000000E4	2.355481321E0
1.577343750E4	4.245259729E0
1.579687500E4	1.202539143E0
1.582031250E4	2.758045194E0
1.584375000E4	1.171808010E0
1.586718750E4	3.319486377E0
1.589062500E4	2.318447644E0
1.591406250E4	8.360683235E-1
1.593750000E4	8.341894197E-1
1.596093750E4	1.134351828E0
1.598437500E4	6.308908914E-1
1.600781250E4	6.903770641E-1
1.603125000E4	8.422620555E-1
1.605468750E4	1.499414612E0
1.607812500E4	5.509399040E-1
1.610156250E4	1.717981518E0
1.612500000E4	2.563796020E0
1.614843750E4	2.773130090E0
1.617187500E4	2.137310971E0
1.619531250E4	2.778058893E0
1.621875000E4	5.434232551E-1
1.624218750E4	2.077725420E0
1.626562500E4	2.990267066E0
1.628906250E4	2.358337561E0
1.631250000E4	2.359083867E0
1.633593750E4	2.756808957E0
1.635937500E4	1.528650043E-1
1.638281250E4	2.605874190E0
1.640625000E4	1.635195537E0
1.642968750E4	1.385750924E0
1.645312500E4	1.071813553E-1
1.647656250E4	3.450836659E0
1.650000000E4	7.889311836E-1
1.652343750E4	2.979982080E0
1.654687500E4	8.042652806E-1
1.657031250E4	1.796097199E0
1.659375000E4	1.778698258E0
1.661718750E4	1.455892057E0
1.664062500E4	1.475317771E0
1.666406250E4	1.190806053E0
1.668750000E4	2.835645667E-1
1.671093750E4	2.120223547E-1
1.673437500E4	1.044695940E0
1.675781250E4	8.285613577E-1
1.678125000E4	2.242614136E0
1.680468750E4	1.042255690E0
1.682812500E4	1.711192068E0
1.685156250E4	1.250587240E0
1.687500000E4	1.868591709E0
1.689843750E4	5.660335440E-1
1.692187500E4	2.105108179E0
1.694531250E4	4.654072440E-1
1.696875000E4	3.619045283E0
1.699218750E4	4.902526193E-1
1.701562500E4	1.528041995E0
1.703906250E4	2.196310649E0
1.706250000E4	2.471873213E0
1.708593750E4	5.549960175E-1
1.710937500E4	4.970486096E-1
1.713281250E4	3.130182938E-1
1.715625000E4	1.292832726E0
1.717968750E4	1.135197076E0
1.720312500E4	1.120632484E0
1.722656250E4	2.003897786E0
1.725000000E4	6.026156540E-1
1.727343750E4	1.984950989E0
1.729687500E4	1.080580675E0
1.732031250E4	1.407737063E0
1.734375000E4	6.179240316E-1
1.736718750E4	1.747662845E0
1.739062500E4	1.475236822E0
1.741406250E4	3.683676393E0
1.743750000E4	4.194291005E-1
1.746093750E4	2.393327462E0
1.748437500E4	2.596219600E0
1.750781250E4	1.285284735E0
1.753125000E4	3.066455047E0
1.755468750E4	1.530310865E0
1.757812500E4	3.947110124E-1
1.760156250E4	1.435242617E0
1.762500000E4	2.201880401E0
1.764843750E4	5.844459567E-1
1.767187500E4	7.234348528E-1
1.769531250E4	2.019698969E0
1.771875000E4	1.411595679E0
1.774218750E4	2.358874956E0
1.776562500E4	2.532906898E0
1.778906250E4	1.676811244E0
1.781250000E4	1.480385459E0
1.783593750E4	4.202260171E0
1.785937500E4	1.965657014E0
1.788281250E4	1.341831066E0
1.790625000E4	1.891519284E0
1.792968750E4	1.228928819E0
1.795312500E4	1.960298572E0
1.797656250E4	2.075456724E0
1.800000000E4	1.049148403E0
1.802343750E4	1.380736065E0
1.804687500E4	3.958770045E-1
1.807031250E4	1.075837994E0
1.809375000E4	2.360849773E0
1.811718750E4	4.069507070E-1
1.814062500E4	1.349762914E0
1.816406250E4	7.822994477E-1
1.818750000E4	6.506633330E-1
1.821093750E4	3.129148882E-1
1.823437500E4	8.242453541E-1
1.825781250E4	3.345961586E-2
1.828125000E4	1.388949925E-1
1.830468750E4	4.742785682E-1
1.832812500E4	1.760418477E-1
1.835156250E4	7.438883104E-1
1.837500000E4	3.030226363E-1
1.839843750E4	4.988704903E-1
1.842187500E4	5.515148265E-1
1.844531250E4	3.476865538E-1
1.846875000E4	1.271769934E-1
1.849218750E4	8.463917127E-1
1.851562500E4	5.481644992E-1
1.853906250E4	3.869653705E-1
1.856250000E4	8.785884834E-1
1.858593750E4	1.084407741E0
