"Time (s)"	"Recording (a.u.)"
9.854166667E-3	-6.588946196E-2
9.875000000E-3	-3.161717582E-2
9.895833333E-3	8.087405011E-3
9.916666667E-3	-4.269539476E-2
9.937500000E-3	-4.327524644E-2
9.958333333E-3	-3.015228736E-2
9.979166667E-3	-1.218909268E-1
1.000000000E-2	-7.336649678E-2
1.002083333E-2	-1.614429151E-2
1.004166667E-2	-5.679494613E-2
1.006250000E-2	-1.889095737E-2
1.008333333E-2	-3.173924986E-2
1.010416667E-2	1.229895932E-2
1.012500000E-2	1.212500381E-1
1.014583333E-2	8.136234626E-2
1.016666667E-2	-1.147495956E-2
1.018750000E-2	-1.413006989E-2
1.020833333E-2	1.504562517E-2
1.022916667E-2	-1.934873501E-2
1.025000000E-2	-2.627643666E-2
1.027083333E-2	-7.538071841E-3
1.029166667E-2	-4.098635823E-2
1.031250000E-2	-6.466872158E-2
1.033333333E-2	-2.636799219E-2
1.035416667E-2	-1.358073672E-2
1.037500000E-2	-5.175939207E-2
1.039583333E-2	-7.879879147E-2
1.041666667E-2	-8.145390179E-2
1.043750000E-2	-2.999969481E-2
1.045833333E-2	-4.071169164E-2
1.047916667E-2	-1.038239692E-1
1.050000000E-2	-5.563524277E-2
1.052083333E-2	-5.523850215E-2
1.054166667E-2	-1.025727103E-1
1.056250000E-2	-6.320383312E-2
1.058333333E-2	-6.454664754E-2
1.060416667E-2	-7.574694052E-2
1.062500000E-2	2.667317728E-2
1.064583333E-2	5.435346538E-2
1.066666667E-2	3.088473159E-2
1.068750000E-2	9.653004547E-2
1.070833333E-2	9.741508225E-2
1.072916667E-2	5.896176031E-2
1.075000000E-2	5.169835505E-2
1.077083333E-2	-5.645924253E-3
1.079166667E-2	-1.248207038E-2
1.081250000E-2	3.778191473E-2
1.083333333E-2	1.373332926E-3
1.085416667E-2	-6.256294443E-2
1.087500000E-2	-4.751731925E-2
1.089583333E-2	2.371288186E-2
1.091666667E-2	3.518784143E-2
1.093750000E-2	1.785332804E-2
1.095833333E-2	-5.050813318E-2
1.097916667E-2	-8.642841884E-2
1.100000000E-2	1.342814417E-3
1.102083333E-2	-1.760917997E-2
1.104166667E-2	-8.990752892E-2
1.106250000E-2	-1.017792291E-1
1.108333333E-2	-2.145451216E-2
1.110416667E-2	2.655110324E-2
1.112500000E-2	-1.937925352E-2
1.114583333E-2	3.265480514E-3
1.116666667E-2	5.865657521E-2
1.118750000E-2	9.070101016E-2
1.120833333E-2	7.312234870E-2
1.122916667E-2	9.009063997E-2
1.125000000E-2	8.209479049E-2
1.127083333E-2	6.253242592E-2
1.129166667E-2	9.601123081E-2
1.131250000E-2	6.881923887E-2
1.133333333E-2	1.095919675E-1
1.135416667E-2	1.060213019E-1
1.137500000E-2	3.332621235E-2
1.139583333E-2	6.921597949E-2
1.141666667E-2	7.092501602E-2
1.143750000E-2	3.735465560E-2
1.145833333E-2	5.072176275E-2
1.147916667E-2	1.281777398E-3
1.150000000E-2	-4.647968993E-2
1.152083333E-2	2.288888211E-3
1.154166667E-2	-1.742606891E-2
1.156250000E-2	-2.246162297E-2
1.158333333E-2	-6.195257424E-3
1.160416667E-2	-6.338694418E-2
1.162500000E-2	-5.459761345E-2
1.164583333E-2	-3.189184240E-2
1.166666667E-2	-8.423108615E-3
1.168750000E-2	-6.317331462E-3
1.170833333E-2	-3.012176885E-2
1.172916667E-2	3.082369457E-3
1.175000000E-2	1.199377422E-2
1.177083333E-2	-3.509628590E-3
1.179166667E-2	-1.901303140E-2
1.181250000E-2	1.342814417E-2
1.183333333E-2	5.407879879E-2
1.185416667E-2	8.117923521E-3
1.187500000E-2	-6.161687063E-2
1.189583333E-2	-4.809717093E-2
1.191666667E-2	2.102725303E-2
1.193750000E-2	3.524887844E-2
1.195833333E-2	3.311258278E-2
1.197916667E-2	2.258369701E-3
1.200000000E-2	-4.538102359E-2
1.202083333E-2	-4.641865291E-2
1.204166667E-2	-3.985717338E-2
1.206250000E-2	-8.029419843E-2
1.208333333E-2	-1.010773034E-1
1.210416667E-2	-8.169804987E-2
1.212500000E-2	-4.123050630E-2
1.214583333E-2	8.056886502E-3
1.216666667E-2	-4.150517289E-2
1.218750000E-2	-7.208471938E-2
1.220833333E-2	1.168858913E-2
1.222916667E-2	8.819849239E-3
1.225000000E-2	-4.525894955E-2
1.227083333E-2	-5.734427931E-2
1.229166667E-2	-4.962309641E-2
1.231250000E-2	-1.620532853E-2
1.233333333E-2	-5.102694784E-2
1.235416667E-2	-5.691702017E-2
1.237500000E-2	-3.302102725E-2
1.239583333E-2	-3.973509934E-2
1.241666667E-2	7.965330973E-3
1.243750000E-2	3.067110202E-2
1.245833333E-2	2.920621357E-2
1.247916667E-2	5.935850093E-2
