"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.361718750E4	3.444614514E-2
1.364062500E4	2.242553003E-1
1.366406250E4	5.206222303E-2
1.368750000E4	1.424067614E-1
1.371093750E4	7.279536673E-2
1.373437500E4	6.187090195E-2
1.375781250E4	9.076164033E-2
1.378125000E4	3.282139929E-2
1.380468750E4	1.119224929E-1
1.382812500E4	4.215780391E-2
1.385156250E4	5.862552800E-2
1.387500000E4	6.269719826E-2
1.389843750E4	8.634955423E-2
1.392187500E4	2.912502225E-2
1.394531250E4	9.373522387E-2
1.396875000E4	9.043948022E-2
1.399218750E4	6.127579455E-2
1.401562500E4	4.254433427E-2
1.403906250E4	1.106698904E-1
1.406250000E4	5.184000335E-2
1.408593750E4	1.186890575E-1
1.410937500E4	5.694804427E-2
1.413281250E4	5.418883280E-2
1.415625000E4	2.877217696E-2
1.417968750E4	2.999796633E-2
1.420312500E4	2.943406549E-2
1.422656250E4	7.954817612E-2
1.425000000E4	6.613448441E-2
1.427343750E4	7.535272794E-2
1.429687500E4	5.913645778E-2
1.432031250E4	8.358457485E-2
1.434375000E4	1.470301482E-2
1.436718750E4	4.545697882E-2
1.439062500E4	5.659075036E-2
1.441406250E4	9.646983366E-2
1.443750000E4	1.053059327E-1
1.446093750E4	1.094279557E-1
1.448437500E4	2.995098034E-2
1.450781250E4	6.966741142E-2
1.453125000E4	5.533422545E-2
1.455468750E4	5.211739179E-2
1.457812500E4	5.681285651E-2
1.460156250E4	4.147407626E-2
1.462500000E4	6.455547620E-2
1.464843750E4	5.376591780E-2
1.467187500E4	2.723165420E-2
1.469531250E4	6.938995995E-2
1.471875000E4	8.744904695E-2
1.474218750E4	1.029968620E-1
1.476562500E4	4.872430289E-2
1.478906250E4	3.127865677E-2
1.481250000E4	3.561681188E-2
1.483593750E4	5.176558269E-2
1.485937500E4	4.094430885E-2
1.488281250E4	1.425630952E-3
1.490625000E4	2.963042869E-2
1.492968750E4	4.476796018E-2
1.495312500E4	8.644121602E-2
1.497656250E4	6.227174735E-2
1.500000000E4	2.035736420E-2
1.502343750E4	5.587024279E-2
1.504687500E4	1.235438870E-2
