"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.338281250E4	3.175685580E-2
1.340625000E4	3.669713477E-2
1.342968750E4	1.680433334E-2
1.345312500E4	2.015969463E-2
1.347656250E4	1.543892371E-2
1.350000000E4	1.108923002E-2
1.352343750E4	3.133861654E-2
1.354687500E4	3.891451649E-2
1.357031250E4	3.596773962E-2
1.359375000E4	1.410813150E-2
1.361718750E4	1.876679809E-2
1.364062500E4	1.462199340E-2
1.366406250E4	2.773469346E-2
1.368750000E4	1.353915302E-2
1.371093750E4	2.660395318E-2
1.373437500E4	2.197354655E-2
1.375781250E4	1.108356882E-2
1.378125000E4	8.715873542E-3
1.380468750E4	8.760626605E-3
1.382812500E4	2.317615566E-2
1.385156250E4	1.366731115E-2
1.387500000E4	3.159492874E-2
1.389843750E4	3.741636860E-2
1.392187500E4	2.657798960E-2
1.394531250E4	2.221993507E-3
1.396875000E4	1.151114360E-2
1.399218750E4	3.195409024E-2
1.401562500E4	1.073803345E-2
1.403906250E4	2.305613183E-2
1.406250000E4	3.087265861E-2
1.408593750E4	9.811310144E-3
1.410937500E4	7.142993759E-3
1.413281250E4	1.485103270E-2
1.415625000E4	1.554073122E-2
1.417968750E4	2.198236738E-2
1.420312500E4	1.676803194E-2
1.422656250E4	1.283499075E-2
1.425000000E4	2.957706828E-3
1.427343750E4	7.779713229E-3
1.429687500E4	5.569118245E-3
1.432031250E4	2.335577103E-2
1.434375000E4	9.419054516E-3
1.436718750E4	3.155552005E-2
1.439062500E4	1.084694995E-2
1.441406250E4	1.157169584E-2
1.443750000E4	3.205693652E-2
1.446093750E4	6.545200649E-3
1.448437500E4	2.053138834E-2
1.450781250E4	4.202441764E-2
1.453125000E4	9.282213009E-3
1.455468750E4	1.111481896E-2
1.457812500E4	2.830981818E-2
1.460156250E4	1.202784772E-2
1.462500000E4	1.337301464E-2
1.464843750E4	3.597032990E-2
1.467187500E4	1.159607484E-2
1.469531250E4	3.747635758E-3
1.471875000E4	5.564289916E-3
1.474218750E4	2.209046597E-2
1.476562500E4	6.452932319E-3
1.478906250E4	1.287824051E-2
1.481250000E4	3.731358367E-2
1.483593750E4	1.293689478E-2
1.485937500E4	2.288793276E-2
1.488281250E4	3.477055653E-2
1.490625000E4	2.569040190E-2
1.492968750E4	2.247219418E-2
1.495312500E4	1.771181369E-2
1.497656250E4	2.509803468E-2
1.500000000E4	2.081294019E-2
1.502343750E4	1.325545296E-2
1.504687500E4	2.043180939E-2
1.507031250E4	6.030023263E-3
1.509375000E4	2.144491771E-2
1.511718750E4	2.118974121E-2
1.514062500E4	2.625863542E-3
1.516406250E4	4.098945975E-2
1.518750000E4	2.966549350E-2
1.521093750E4	1.292580480E-2
1.523437500E4	5.646058180E-2
1.525781250E4	3.424387640E-2
1.528125000E4	1.729031497E-2
1.530468750E4	2.110544333E-2
1.532812500E4	2.270077887E-3
1.535156250E4	3.454176698E-2
1.537500000E4	3.598606968E-2
1.539843750E4	9.024483076E-3
1.542187500E4	4.282125607E-2
1.544531250E4	2.259600262E-2
1.546875000E4	1.765910974E-2
1.549218750E4	1.414368218E-2
1.551562500E4	1.986574832E-2
1.553906250E4	3.522077899E-2
1.556250000E4	4.014022561E-2
1.558593750E4	1.946527960E-2
1.560937500E4	1.027168055E-2
1.563281250E4	1.412996327E-2
1.565625000E4	2.192712460E-2
1.567968750E4	3.523562884E-2
1.570312500E4	2.708309252E-2
1.572656250E4	1.479946713E-2
1.575000000E4	4.703830866E-2
1.577343750E4	2.375705326E-2
1.579687500E4	2.158021685E-2
1.582031250E4	3.775697315E-2
1.584375000E4	7.207636004E-3
1.586718750E4	2.507782668E-2
1.589062500E4	1.569132378E-2
1.591406250E4	3.134622718E-2
1.593750000E4	5.569020930E-3
1.596093750E4	2.170116705E-2
1.598437500E4	2.627406981E-2
1.600781250E4	9.530382480E-3
1.603125000E4	4.288550929E-2
1.605468750E4	1.975665355E-3
1.607812500E4	4.270225822E-2
1.610156250E4	1.480007849E-2
1.612500000E4	1.333279514E-2
1.614843750E4	2.825276665E-2
1.617187500E4	1.710354190E-2
1.619531250E4	3.320289953E-3
1.621875000E4	1.114562384E-2
1.624218750E4	2.537989861E-2
1.626562500E4	1.793707440E-2
1.628906250E4	1.625537670E-2
1.631250000E4	9.936917208E-3
1.633593750E4	1.983506706E-2
1.635937500E4	1.095108490E-2
1.638281250E4	2.881030398E-2
1.640625000E4	2.472239350E-2
1.642968750E4	2.775807694E-2
1.645312500E4	1.406165882E-2
1.647656250E4	2.635247243E-2
1.650000000E4	2.230602796E-2
1.652343750E4	4.102563683E-3
1.654687500E4	1.767659922E-2
1.657031250E4	1.448807686E-2
1.659375000E4	2.454438884E-2
1.661718750E4	1.644096842E-2
1.664062500E4	1.990410358E-2
1.666406250E4	1.459749482E-2
1.668750000E4	3.715235993E-3
1.671093750E4	2.068221923E-2
1.673437500E4	4.714529138E-3
1.675781250E4	1.299557614E-2
1.678125000E4	3.092952328E-2
1.680468750E4	2.177472302E-2
1.682812500E4	1.536406421E-2
1.685156250E4	4.594512230E-3
1.687500000E4	1.797107968E-2
1.689843750E4	1.791651590E-2
1.692187500E4	1.175352205E-3
1.694531250E4	3.421468110E-2
1.696875000E4	1.351581911E-2
1.699218750E4	2.738233400E-2
1.701562500E4	9.600127985E-3
1.703906250E4	1.334315520E-2
1.706250000E4	1.244219765E-2
1.708593750E4	3.389625626E-2
1.710937500E4	2.260165639E-2
1.713281250E4	1.520984278E-2
1.715625000E4	1.496758072E-2
1.717968750E4	8.604285742E-3
1.720312500E4	1.988165370E-2
1.722656250E4	1.647062434E-2
1.725000000E4	9.393229919E-3
1.727343750E4	1.867640049E-2
1.729687500E4	2.900922765E-2
1.732031250E4	2.409242691E-2
1.734375000E4	2.539907829E-2
1.736718750E4	3.624473208E-2
1.739062500E4	6.867237246E-3
1.741406250E4	1.644628409E-2
1.743750000E4	7.898953902E-3
1.746093750E4	1.941803017E-2
1.748437500E4	1.625234837E-2
1.750781250E4	8.571783683E-3
1.753125000E4	1.329801252E-2
1.755468750E4	4.474476883E-3
1.757812500E4	1.912078713E-2
1.760156250E4	3.072644163E-2
1.762500000E4	1.543373931E-2
1.764843750E4	2.263017033E-2
1.767187500E4	3.337219629E-3
1.769531250E4	2.630844668E-2
1.771875000E4	3.763340995E-2
1.774218750E4	3.349099441E-2
1.776562500E4	1.685529902E-2
1.778906250E4	2.682396099E-2
1.781250000E4	1.457618372E-2
1.783593750E4	3.069245244E-2
1.785937500E4	4.867973284E-3
1.788281250E4	1.873039407E-2
1.790625000E4	1.655778750E-2
1.792968750E4	1.339107522E-2
1.795312500E4	2.550072721E-2
1.797656250E4	3.759300888E-3
1.800000000E4	1.920615617E-2
1.802343750E4	3.935759715E-2
1.804687500E4	1.866469672E-2
1.807031250E4	1.132459988E-2
1.809375000E4	5.424937100E-3
